 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
B aeolian (5#), 1, 3, 0, 0, 2, 1, 3, 1, 4, 2, 0, 1, 1, 3, 0, 0, 2, 1, 3, 1, 4, 2, 0, 1, 1, 2, 1, 1, 0, 4, 3, 1,  , 0, 1, 0,  , 2, 3, 2, 2, 1, 1, 1,  , 7, 1, 2, 1, 3, 3, 4, 1, 1, 4, 1, 3, 1, 2, 1, 0, 2, 4, 2,  , 2, 2, 1, 2, 2, 3, 1, 1, 1, 120
Db locrian (5b), 0, 3, 2, 2, 4, 3, 3, 1, 1, 3, 2, 2, 2, 3, 2, 2, 4, 3, 3, 1, 1, 3, 2, 2, 2, 3, 4, 1, 1, 5, 5, 1,  , 4, 4, 1,  , 3, 3, 3, 3, 4, 1, 4,  , 7, 10, 3, 1, 5, 4, 7, 4, 1, 4, 1, 3, 3, 6, 2, 0, 4, 3, 1,  , 3, 4, 2, 3, 2, 2, 3, 2, 0, 196
B locrian (5#), 1, 2, 1, 1, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 1, 1, 2, 2, 4, 3, 4, 3, 2, 2, 2, 4, 4, 3, 1, 6, 5, 1,  , 4, 4, 2,  , 2, 2, 2, 4, 4, 2, 5,  , 9, 11, 3, 2, 7, 6, 8, 2, 0, 5, 2, 6, 4, 8, 3, 1, 6, 5, 4,  , 3, 3, 3, 4, 3, 5, 4, 3, 1, 233
Gb major (6b), 1, 2, 1, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 3, 4, 1, 0, 4, 5, 3,  , 4, 4, 1,  , 1, 1, 1, 4, 4, 1, 5,  , 7, 11, 1, 1, 5, 3, 8, 2, 0, 3, 2, 5, 4, 6, 3, 1, 5, 3, 2,  , 2, 3, 5, 5, 4, 3, 3, 3, 1, 194
F# major (6#), 0, 2, 0, 0, 2, 2, 3, 0, 3, 3, 0, 0, 0, 2, 0, 0, 2, 2, 3, 0, 3, 3, 0, 0, 0, 4, 1, 1, 0, 3, 4, 0,  , 2, 1, 0,  , 3, 4, 4, 1, 2, 0, 1,  , 7, 3, 2, 0, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 0, 2, 2, 1,  , 2, 2, 0, 2, 2, 3, 1, 0, 0, 113
Eb minor (6b), 0, 0, 0, 0, 1, 1, 2, 0, 4, 4, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 4, 4, 0, 0, 0, 4, 1, 2, 0, 4, 2, 0,  , 3, 1, 1,  , 2, 3, 2, 2, 3, 0, 1,  , 8, 4, 3, 0, 5, 4, 5, 2, 0, 3, 1, 5, 1, 5, 1, 1, 3, 2, 2,  , 1, 1, 0, 3, 3, 2, 1, 1, 0, 122
D# minor (6#), 0, 1, 1, 1, 2, 2, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 3, 3, 1, 1, 1, 5, 2, 3, 1, 5, 3, 0,  , 4, 2, 2,  , 3, 4, 3, 3, 4, 1, 1,  , 7, 5, 4, 1, 6, 5, 6, 3, 0, 4, 1, 4, 2, 6, 1, 1, 4, 3, 3,  , 2, 2, 1, 2, 2, 3, 2, 2, 0, 168
Eb minor mel (6b), 0, 4, 1, 1, 3, 3, 4, 2, 4, 3, 2, 1, 1, 4, 1, 1, 3, 3, 4, 2, 4, 3, 2, 1, 1, 5, 2, 2, 1, 4, 5, 1,  , 4, 2, 1,  , 4, 5, 5, 2, 3, 1, 1,  , 7, 5, 3, 1, 4, 4, 4, 2, 1, 4, 1, 3, 3, 5, 1, 0, 3, 4, 2,  , 3, 3, 2, 2, 2, 4, 2, 1, 0, 182
D# minor mel (6#), 0, 3, 1, 1, 3, 3, 4, 2, 4, 3, 2, 1, 1, 3, 1, 1, 3, 3, 4, 2, 4, 3, 2, 1, 1, 4, 2, 2, 1, 6, 4, 1,  , 4, 2, 1,  , 4, 5, 4, 2, 3, 1, 1,  , 8, 5, 4, 1, 5, 5, 5, 3, 1, 5, 1, 4, 3, 6, 1, 0, 3, 5, 2,  , 3, 3, 2, 2, 2, 4, 2, 1, 0, 189
Gb major blues (6b), 0, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 5, 2, 2, 1, 4, 5, 0,  , 3, 2, 1,  , 4, 5, 5, 2, 3, 1, 1,  , 6, 4, 3, 1, 4, 4, 4, 2, 1, 4, 1, 2, 2, 4, 1, 0, 3, 3, 2,  , 3, 3, 1, 1, 1, 4, 2, 1, 0, 159
F# major blues (6#), 0, 3, 0, 0, 2, 1, 2, 0, 3, 2, 0, 0, 0, 3, 0, 0, 2, 1, 2, 0, 3, 2, 0, 0, 0, 3, 0, 1, 0, 2, 3, 0,  , 1, 0, 0,  , 2, 3, 3, 1, 1, 0, 0,  , 6, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 2, 0, 2, 0, 0, 1, 2, 1,  , 1, 1, 0, 1, 1, 2, 0, 0, 0, 80
Eb minor blues (6b), 0, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 5, 2, 2, 1, 4, 5, 0,  , 3, 2, 1,  , 4, 5, 5, 2, 3, 1, 1,  , 6, 4, 3, 1, 4, 4, 4, 2, 1, 4, 1, 2, 2, 4, 1, 0, 3, 3, 2,  , 3, 3, 1, 1, 1, 4, 2, 1, 0, 159
D# minor blues (6#), 0, 3, 0, 0, 2, 1, 2, 0, 3, 2, 0, 0, 0, 3, 0, 0, 2, 1, 2, 0, 3, 2, 0, 0, 0, 3, 0, 1, 0, 2, 3, 0,  , 1, 0, 0,  , 2, 3, 3, 1, 1, 0, 0,  , 6, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 2, 0, 2, 0, 0, 1, 2, 1,  , 1, 1, 0, 1, 1, 2, 0, 0, 0, 80
Gb dorian (6b), 0, 2, 0, 0, 2, 2, 3, 0, 3, 3, 0, 0, 0, 2, 0, 0, 2, 2, 3, 0, 3, 3, 0, 0, 0, 4, 1, 1, 0, 3, 4, 0,  , 2, 1, 0,  , 3, 4, 4, 1, 2, 0, 1,  , 7, 3, 2, 0, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 0, 2, 2, 1,  , 2, 2, 0, 2, 2, 3, 1, 0, 0, 113
F# dorian (6#), 0, 3, 0, 0, 2, 1, 1, 1, 4, 2, 1, 0, 0, 3, 0, 0, 2, 1, 1, 1, 4, 2, 1, 0, 0, 3, 0, 0, 0, 1, 3, 1,  , 2, 0, 0,  , 2, 3, 3, 0, 1, 0, 0,  , 5, 3, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 3, 0, 0, 1, 3, 0,  , 1, 1, 1, 1, 1, 1, 0, 0, 0, 79
Gb phrygian (6b), 0, 3, 0, 0, 2, 1, 2, 0, 3, 3, 0, 0, 0, 3, 0, 0, 2, 1, 2, 0, 3, 3, 0, 0, 0, 3, 0, 1, 0, 2, 3, 0,  , 1, 0, 0,  , 2, 3, 3, 1, 1, 0, 0,  , 6, 2, 2, 0, 2, 2, 2, 1, 1, 2, 0, 2, 0, 2, 0, 0, 1, 2, 1,  , 1, 1, 0, 1, 2, 2, 0, 0, 0, 83
F# phrygian (6#), 0, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 3, 1, 1, 3, 3, 4, 1, 2, 2, 1, 1, 1, 5, 2, 2, 1, 4, 5, 0,  , 3, 2, 1,  , 4, 5, 5, 2, 3, 1, 1,  , 6, 4, 4, 1, 4, 4, 4, 3, 1, 4, 1, 2, 2, 5, 1, 0, 3, 3, 2,  , 3, 3, 1, 1, 1, 4, 2, 1, 0, 162
Gb lydian (6b), 0, 6, 2, 2, 6, 3, 0, 1, 3, 4, 3, 2, 2, 6, 2, 2, 6, 3, 0, 1, 3, 4, 3, 2, 2, 7, 7, 4, 0, 4, 4, 5,  , 5, 7, 4,  , 1, 1, 4, 7, 5, 0, 5,  , 8, 14, 0, 2, 6, 5, 13, 2, 0, 2, 3, 9, 3, 6, 2, 2, 5, 3, 2,  , 0, 2, 7, 6, 4, 1, 5, 6, 0, 256
F# lydian (6#), 0, 4, 1, 1, 3, 2, 0, 1, 2, 2, 2, 1, 1, 4, 1, 1, 3, 2, 0, 1, 2, 2, 2, 1, 1, 5, 4, 2, 0, 2, 3, 3,  , 3, 4, 2,  , 1, 1, 3, 4, 3, 0, 3,  , 5, 9, 0, 1, 3, 3, 8, 1, 0, 1, 2, 5, 2, 4, 1, 1, 3, 2, 1,  , 0, 1, 5, 3, 2, 1, 3, 3, 0, 153
Gb mixolydian (6b), 1, 6, 3, 3, 7, 4, 2, 3, 3, 5, 4, 4, 4, 6, 3, 3, 7, 4, 2, 3, 3, 5, 4, 4, 4, 7, 9, 5, 1, 6, 6, 5,  , 6, 9, 5,  , 1, 1, 4, 9, 6, 2, 6,  , 10, 16, 2, 4, 8, 7, 15, 4, 0, 4, 4, 10, 5, 8, 3, 2, 7, 5, 4,  , 2, 4, 7, 7, 5, 3, 7, 8, 1, 347
F# mixolydian (6#), 1, 4, 2, 2, 4, 3, 2, 3, 2, 3, 3, 3, 3, 4, 2, 2, 4, 3, 2, 3, 2, 3, 3, 3, 3, 5, 6, 3, 1, 4, 5, 3,  , 4, 6, 3,  , 1, 1, 3, 6, 4, 2, 4,  , 7, 11, 2, 3, 5, 5, 10, 3, 0, 3, 3, 6, 4, 6, 2, 1, 5, 4, 3,  , 2, 3, 5, 4, 3, 3, 5, 5, 1, 244
Gb aeolian (6b), 1, 5, 2, 2, 6, 3, 1, 2, 4, 4, 3, 3, 3, 5, 2, 2, 6, 3, 1, 2, 4, 4, 3, 3, 3, 6, 8, 4, 0, 5, 5, 6,  , 5, 8, 4,  , 0, 0, 3, 8, 5, 1, 6,  , 9, 15, 1, 3, 7, 6, 14, 3, 0, 3, 4, 10, 4, 7, 3, 2, 6, 4, 3,  , 1, 3, 8, 7, 5, 2, 6, 7, 1, 295
F# aeolian (6#), 1, 3, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 2, 4, 5, 2, 0, 3, 4, 4,  , 3, 5, 2,  , 0, 0, 2, 5, 3, 1, 4,  , 6, 10, 1, 2, 4, 4, 9, 2, 0, 2, 3, 6, 3, 5, 2, 1, 4, 3, 2,  , 1, 2, 6, 4, 3, 2, 4, 4, 1, 192
Gb locrian (6b), 1, 4, 3, 3, 5, 2, 3, 3, 3, 6, 4, 4, 4, 4, 3, 3, 5, 2, 3, 3, 3, 6, 4, 4, 4, 5, 7, 3, 1, 7, 7, 3,  , 7, 7, 3,  , 2, 2, 2, 7, 7, 2, 7,  , 11, 17, 2, 2, 9, 5, 13, 4, 0, 5, 2, 8, 6, 9, 4, 2, 8, 5, 4,  , 3, 5, 5, 8, 6, 4, 5, 6, 1, 327
F# locrian (6#), 1, 3, 2, 2, 3, 2, 3, 3, 2, 4, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 4, 3, 3, 3, 4, 5, 2, 1, 5, 6, 2,  , 5, 5, 2,  , 2, 2, 2, 5, 5, 2, 5,  , 8, 12, 2, 2, 6, 4, 9, 3, 0, 4, 2, 5, 5, 7, 3, 1, 6, 4, 3,  , 3, 4, 4, 5, 4, 4, 4, 4, 1, 246
Cb major (7b), 2, 7, 3, 3, 7, 4, 3, 4, 5, 5, 4, 5, 5, 7, 3, 3, 7, 4, 3, 4, 5, 5, 4, 5, 5, 7, 10, 5, 1, 7, 6, 6,  , 6, 10, 5,  , 1, 1, 4, 10, 6, 3, 7,  , 14, 17, 3, 5, 9, 9, 16, 5, 0, 5, 5, 11, 6, 9, 4, 2, 8, 6, 5,  , 3, 5, 8, 8, 6, 4, 8, 9, 2, 399
C# major (7#), 0, 4, 1, 1, 4, 2, 0, 1, 4, 7, 2, 1, 1, 4, 1, 1, 4, 2, 0, 1, 4, 7, 2, 1, 1, 5, 4, 3, 0, 3, 3, 3,  , 4, 4, 3,  , 1, 1, 3, 5, 3, 0, 3,  , 6, 10, 0, 1, 5, 3, 7, 1, 0, 2, 2, 7, 2, 5, 1, 2, 3, 3, 2,  , 0, 1, 5, 5, 6, 1, 3, 4, 0, 191
Ab minor (7b), 1, 5, 2, 2, 4, 4, 2, 3, 2, 5, 3, 3, 3, 5, 2, 2, 4, 4, 2, 3, 2, 5, 3, 3, 3, 4, 8, 3, 1, 3, 6, 4,  , 4, 8, 3,  , 1, 1, 4, 5, 2, 2, 6,  , 8, 13, 2, 4, 6, 7, 8, 4, 0, 2, 4, 8, 4, 6, 3, 0, 4, 3, 2,  , 2, 3, 6, 5, 4, 3, 7, 5, 1, 266
A# minor (7#), 0, 7, 2, 2, 7, 1, 1, 2, 6, 8, 4, 2, 2, 7, 2, 2, 7, 1, 1, 2, 6, 8, 4, 2, 2, 6, 2, 2, 0, 5, 4, 4,  , 7, 2, 2,  , 2, 2, 4, 4, 5, 0, 0,  , 9, 6, 0, 0, 5, 3, 5, 3, 1, 3, 0, 5, 4, 5, 0, 2, 3, 6, 2,  , 1, 3, 4, 5, 7, 2, 0, 4, 0, 227
Ab minor mel (7b), 1, 4, 1, 1, 3, 3, 1, 2, 3, 4, 2, 2, 2, 4, 1, 1, 3, 3, 1, 2, 3, 4, 2, 2, 2, 3, 7, 2, 0, 2, 5, 5,  , 3, 7, 2,  , 0, 0, 3, 4, 1, 1, 6,  , 7, 12, 1, 3, 5, 6, 7, 3, 0, 1, 4, 8, 3, 5, 3, 0, 3, 2, 1,  , 1, 2, 7, 5, 4, 2, 6, 4, 1, 214
A# minor mel (7#), 0, 7, 2, 2, 5, 1, 1, 2, 4, 6, 4, 2, 2, 7, 2, 2, 5, 1, 1, 2, 4, 6, 4, 2, 2, 4, 2, 0, 0, 3, 4, 4,  , 5, 2, 0,  , 2, 2, 4, 2, 3, 0, 0,  , 10, 4, 0, 0, 3, 3, 3, 3, 1, 1, 0, 3, 4, 3, 0, 0, 1, 4, 0,  , 1, 3, 4, 3, 5, 2, 0, 2, 0, 176
Cb major blues (7b), 2, 7, 3, 3, 7, 4, 5, 4, 7, 6, 4, 5, 5, 7, 3, 3, 7, 4, 5, 4, 7, 6, 4, 5, 5, 7, 10, 6, 1, 9, 7, 7,  , 7, 10, 5,  , 2, 2, 4, 10, 7, 3, 8,  , 15, 18, 4, 5, 11, 10, 16, 5, 0, 7, 5, 12, 7, 11, 5, 2, 9, 7, 6,  , 4, 6, 9, 9, 7, 6, 8, 9, 2, 442
C# major blues (7#), 0, 6, 2, 2, 6, 3, 0, 1, 3, 4, 3, 2, 2, 6, 2, 2, 6, 3, 0, 1, 3, 4, 3, 2, 2, 7, 7, 4, 0, 4, 4, 5,  , 5, 7, 4,  , 1, 1, 4, 7, 5, 0, 5,  , 8, 14, 0, 2, 6, 5, 13, 2, 0, 2, 3, 9, 3, 6, 2, 2, 5, 3, 2,  , 0, 2, 7, 6, 4, 1, 5, 6, 0, 256
Ab minor blues (7b), 0, 4, 1, 1, 3, 2, 0, 1, 2, 2, 2, 1, 1, 4, 1, 1, 3, 2, 0, 1, 2, 2, 2, 1, 1, 5, 4, 2, 0, 2, 3, 3,  , 3, 4, 2,  , 1, 1, 3, 4, 3, 0, 3,  , 5, 9, 0, 1, 3, 3, 8, 1, 0, 1, 2, 5, 2, 4, 1, 1, 3, 2, 1,  , 0, 1, 5, 3, 2, 1, 3, 3, 0, 153
A# minor blues (7#), 1, 6, 3, 3, 7, 4, 2, 3, 3, 5, 4, 4, 4, 6, 3, 3, 7, 4, 2, 3, 3, 5, 4, 4, 4, 7, 9, 5, 1, 6, 6, 5,  , 6, 9, 5,  , 1, 1, 4, 9, 6, 2, 6,  , 10, 16, 2, 4, 8, 7, 15, 4, 0, 4, 4, 10, 5, 8, 3, 2, 7, 5, 4,  , 2, 4, 7, 7, 5, 3, 7, 8, 1, 347
Cb dorian (7b), 1, 4, 2, 2, 4, 3, 2, 3, 2, 3, 3, 3, 3, 4, 2, 2, 4, 3, 2, 3, 2, 3, 3, 3, 3, 5, 6, 3, 1, 4, 5, 3,  , 4, 6, 3,  , 1, 1, 3, 6, 4, 2, 4,  , 7, 11, 2, 3, 5, 5, 10, 3, 0, 3, 3, 6, 4, 6, 2, 1, 5, 4, 3,  , 2, 3, 5, 4, 3, 3, 5, 5, 1, 244
C# dorian (7#), 1, 5, 2, 2, 6, 3, 1, 2, 4, 4, 3, 3, 3, 5, 2, 2, 6, 3, 1, 2, 4, 4, 3, 3, 3, 6, 8, 4, 0, 5, 5, 6,  , 5, 8, 4,  , 0, 0, 3, 8, 5, 1, 6,  , 9, 15, 1, 3, 7, 6, 14, 3, 0, 3, 4, 10, 4, 7, 3, 2, 6, 4, 3,  , 1, 3, 8, 7, 5, 2, 6, 7, 1, 295
Cb phrygian (7b), 1, 3, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 2, 4, 5, 2, 0, 3, 4, 4,  , 3, 5, 2,  , 0, 0, 2, 5, 3, 1, 4,  , 6, 10, 1, 2, 4, 4, 9, 2, 0, 2, 3, 6, 3, 5, 2, 1, 4, 3, 2,  , 1, 2, 6, 4, 3, 2, 4, 4, 1, 192
C# phrygian (7#), 1, 4, 3, 3, 5, 2, 3, 3, 3, 6, 4, 4, 4, 4, 3, 3, 5, 2, 3, 3, 3, 6, 4, 4, 4, 5, 7, 3, 1, 7, 7, 3,  , 7, 7, 3,  , 2, 2, 2, 7, 7, 2, 7,  , 11, 17, 2, 2, 9, 5, 13, 4, 0, 5, 2, 8, 6, 9, 4, 2, 8, 5, 4,  , 3, 5, 5, 8, 6, 4, 5, 6, 1, 327
Cb lydian (7b), 1, 3, 2, 2, 3, 2, 3, 3, 2, 4, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 4, 3, 3, 3, 4, 5, 2, 1, 5, 6, 2,  , 5, 5, 2,  , 2, 2, 2, 5, 5, 2, 5,  , 8, 12, 2, 2, 6, 4, 9, 3, 0, 4, 2, 5, 5, 7, 3, 1, 6, 4, 3,  , 3, 4, 4, 5, 4, 4, 4, 4, 1, 246
C# lydian (7#), 2, 7, 3, 3, 7, 4, 3, 4, 5, 5, 4, 5, 5, 7, 3, 3, 7, 4, 3, 4, 5, 5, 4, 5, 5, 7, 10, 5, 1, 7, 6, 6,  , 6, 10, 5,  , 1, 1, 4, 10, 6, 3, 7,  , 14, 17, 3, 5, 9, 9, 16, 5, 0, 5, 5, 11, 6, 9, 4, 2, 8, 6, 5,  , 3, 5, 8, 8, 6, 4, 8, 9, 2, 399
Cb mixolydian (7b), 0, 4, 1, 1, 4, 2, 0, 1, 4, 7, 2, 1, 1, 4, 1, 1, 4, 2, 0, 1, 4, 7, 2, 1, 1, 5, 4, 3, 0, 3, 3, 3,  , 4, 4, 3,  , 1, 1, 3, 5, 3, 0, 3,  , 6, 10, 0, 1, 5, 3, 7, 1, 0, 2, 2, 7, 2, 5, 1, 2, 3, 3, 2,  , 0, 1, 5, 5, 6, 1, 3, 4, 0, 191
C# mixolydian (7#), 1, 5, 2, 2, 4, 4, 2, 3, 2, 5, 3, 3, 3, 5, 2, 2, 4, 4, 2, 3, 2, 5, 3, 3, 3, 4, 8, 3, 1, 3, 6, 4,  , 4, 8, 3,  , 1, 1, 4, 5, 2, 2, 6,  , 8, 13, 2, 4, 6, 7, 8, 4, 0, 2, 4, 8, 4, 6, 3, 0, 4, 3, 2,  , 2, 3, 6, 5, 4, 3, 7, 5, 1, 266
Cb aeolian (7b), 0, 7, 2, 2, 7, 1, 1, 2, 6, 8, 4, 2, 2, 7, 2, 2, 7, 1, 1, 2, 6, 8, 4, 2, 2, 6, 2, 2, 0, 5, 4, 4,  , 7, 2, 2,  , 2, 2, 4, 4, 5, 0, 0,  , 9, 6, 0, 0, 5, 3, 5, 3, 1, 3, 0, 5, 4, 5, 0, 2, 3, 6, 2,  , 1, 3, 4, 5, 7, 2, 0, 4, 0, 227
C# aeolian (7#), 1, 4, 1, 1, 3, 3, 1, 2, 3, 4, 2, 2, 2, 4, 1, 1, 3, 3, 1, 2, 3, 4, 2, 2, 2, 3, 7, 2, 0, 2, 5, 5,  , 3, 7, 2,  , 0, 0, 3, 4, 1, 1, 6,  , 7, 12, 1, 3, 5, 6, 7, 3, 0, 1, 4, 8, 3, 5, 3, 0, 3, 2, 1,  , 1, 2, 7, 5, 4, 2, 6, 4, 1, 214
Cb locrian (7b), 2, 3, 1, 1, 3, 2, 5, 4, 6, 4, 2, 3, 3, 3, 1, 1, 3, 2, 5, 4, 6, 4, 2, 3, 3, 5, 6, 4, 1, 9, 7, 2,  , 5, 6, 3,  , 2, 2, 2, 6, 5, 3, 8,  , 13, 16, 4, 3, 11, 8, 12, 3, 0, 7, 3, 10, 5, 11, 5, 2, 9, 7, 6,  , 4, 4, 4, 7, 5, 6, 6, 5, 2, 330
C# locrian (7#), 2, 7, 3, 3, 7, 4, 5, 4, 7, 6, 4, 5, 5, 7, 3, 3, 7, 4, 5, 4, 7, 6, 4, 5, 5, 7, 10, 6, 1, 9, 7, 7,  , 7, 10, 5,  , 2, 2, 4, 10, 7, 3, 8,  , 15, 18, 4, 5, 11, 10, 16, 5, 0, 7, 5, 12, 7, 11, 5, 2, 9, 7, 6,  , 4, 6, 9, 9, 7, 6, 8, 9, 2, 442
