 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
F# phrygian (6#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
Gb lydian (6b), 6, 4, 6, 5, 4, 7, 5, 3, 6, 4, 6, 5, 4, 7, 5, 2, 5, 8, 6, 7, 11, 8, 10, 7, 6, 4, 6, 5, 4, 7, 5, 2, 5, 4, 9, 6, 5, 3, 3, 0, 4, 10, 6, 7, 2, 9, 6,  , 8, 6, 8, 2, 8, 7, 8, 10, 5, 0, 1, 7, 6, 6, 7, 9, 357
F# lydian (6#), 3, 2, 3, 3, 2, 5, 3, 2, 3, 2, 3, 3, 2, 5, 3, 2, 3, 5, 4, 4, 8, 5, 7, 4, 3, 2, 3, 3, 2, 5, 3, 2, 3, 2, 6, 4, 3, 2, 2, 0, 2, 7, 4, 5, 1, 6, 3,  , 5, 5, 5, 1, 5, 5, 5, 6, 3, 0, 1, 5, 4, 4, 4, 5, 222
Gb mixolydian (6b), 7, 5, 7, 5, 6, 5, 6, 4, 7, 5, 7, 5, 6, 5, 6, 4, 4, 6, 4, 8, 9, 7, 12, 8, 7, 5, 7, 5, 6, 5, 6, 4, 7, 6, 8, 7, 7, 4, 4, 1, 4, 12, 6, 8, 3, 8, 8,  , 6, 4, 8, 2, 8, 6, 9, 12, 7, 0, 2, 6, 6, 8, 9, 10, 389
F# mixolydian (6#), 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 2, 3, 2, 5, 6, 4, 9, 5, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 5, 5, 3, 3, 1, 2, 9, 4, 6, 2, 5, 5,  , 3, 3, 5, 1, 5, 4, 6, 8, 5, 0, 2, 4, 4, 6, 6, 6, 254
Gb aeolian (6b), 6, 5, 6, 5, 5, 6, 6, 4, 6, 5, 6, 5, 5, 6, 6, 3, 5, 7, 5, 8, 10, 8, 11, 8, 6, 5, 6, 5, 5, 6, 6, 3, 6, 5, 9, 6, 6, 3, 3, 0, 4, 11, 7, 7, 3, 8, 7,  , 7, 5, 9, 2, 9, 7, 8, 11, 6, 0, 2, 7, 7, 7, 8, 10, 379
F# aeolian (6#), 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 5, 7, 5, 8, 5, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 6, 4, 4, 2, 2, 0, 2, 8, 5, 5, 2, 5, 4,  , 4, 4, 6, 1, 6, 5, 5, 7, 4, 0, 2, 5, 5, 5, 5, 6, 244
Gb locrian (6b), 8, 6, 8, 3, 4, 3, 4, 2, 8, 6, 8, 3, 4, 3, 4, 4, 4, 4, 2, 6, 7, 5, 13, 6, 8, 6, 8, 3, 4, 3, 4, 4, 8, 7, 6, 8, 8, 5, 4, 2, 5, 13, 7, 8, 1, 6, 9,  , 4, 4, 6, 2, 6, 6, 10, 10, 5, 1, 3, 7, 7, 6, 10, 11, 360
F# locrian (6#), 5, 4, 5, 2, 3, 2, 3, 2, 5, 4, 5, 2, 3, 2, 3, 4, 2, 2, 1, 4, 5, 3, 10, 4, 5, 4, 5, 2, 3, 2, 3, 4, 6, 5, 4, 6, 6, 4, 3, 2, 3, 10, 5, 6, 1, 4, 6,  , 2, 3, 4, 1, 4, 4, 7, 7, 4, 1, 3, 5, 5, 5, 7, 7, 253
Cb major (7b), 7, 6, 7, 5, 7, 5, 7, 5, 7, 6, 7, 5, 7, 5, 7, 5, 4, 6, 4, 8, 11, 7, 13, 9, 7, 6, 7, 5, 7, 5, 7, 5, 8, 7, 8, 7, 10, 4, 4, 1, 4, 13, 7, 8, 4, 8, 9,  , 6, 4, 8, 2, 9, 6, 9, 13, 8, 0, 2, 6, 8, 9, 11, 11, 423
C# major (7#), 4, 3, 4, 3, 3, 5, 3, 2, 4, 3, 4, 3, 3, 5, 3, 2, 5, 7, 5, 6, 9, 9, 8, 5, 4, 3, 4, 3, 3, 5, 3, 2, 4, 2, 7, 4, 3, 2, 2, 0, 3, 8, 5, 6, 1, 6, 4,  , 6, 7, 6, 1, 6, 6, 6, 7, 4, 0, 1, 6, 5, 4, 4, 7, 268
Ab minor (7b), 6, 3, 5, 5, 4, 4, 6, 4, 6, 3, 5, 5, 4, 4, 6, 4, 5, 5, 2, 7, 8, 6, 9, 5, 6, 3, 5, 5, 4, 4, 6, 4, 6, 5, 5, 4, 7, 1, 1, 1, 3, 9, 4, 5, 3, 4, 5,  , 4, 3, 7, 1, 5, 4, 6, 9, 5, 0, 3, 5, 4, 8, 6, 5, 296
A# minor (7#), 4, 2, 5, 0, 2, 5, 3, 0, 4, 2, 5, 0, 2, 5, 3, 2, 8, 9, 5, 7, 11, 9, 6, 4, 4, 2, 5, 0, 2, 5, 3, 2, 6, 2, 6, 8, 4, 3, 3, 1, 4, 6, 4, 7, 0, 6, 4,  , 8, 7, 10, 2, 6, 7, 6, 6, 2, 0, 1, 7, 4, 4, 8, 5, 273
Ab minor mel (7b), 5, 3, 4, 5, 3, 5, 6, 4, 5, 3, 4, 5, 3, 5, 6, 3, 6, 6, 3, 7, 9, 7, 8, 5, 5, 3, 4, 5, 3, 5, 6, 3, 5, 4, 6, 3, 6, 0, 0, 0, 3, 8, 5, 4, 3, 4, 4,  , 5, 4, 8, 1, 6, 5, 5, 8, 4, 0, 3, 6, 5, 7, 5, 5, 286
A# minor mel (7#), 5, 0, 3, 0, 0, 5, 3, 0, 5, 0, 3, 0, 0, 5, 3, 2, 9, 7, 3, 5, 9, 7, 4, 2, 5, 0, 3, 0, 0, 5, 3, 2, 7, 2, 4, 6, 4, 1, 1, 1, 5, 4, 2, 5, 0, 4, 2,  , 6, 5, 8, 2, 4, 5, 4, 4, 0, 0, 2, 8, 2, 4, 6, 3, 209
Cb major blues (7b), 8, 7, 8, 5, 7, 6, 7, 5, 8, 7, 8, 5, 7, 6, 7, 5, 5, 7, 5, 8, 12, 8, 14, 9, 8, 7, 8, 5, 7, 6, 7, 5, 9, 8, 9, 8, 11, 5, 4, 2, 5, 14, 9, 9, 4, 8, 10,  , 7, 6, 9, 2, 10, 7, 10, 13, 8, 1, 4, 9, 10, 9, 12, 12, 471
C# major blues (7#), 6, 4, 6, 5, 4, 7, 5, 3, 6, 4, 6, 5, 4, 7, 5, 2, 5, 8, 6, 7, 11, 8, 10, 7, 6, 4, 6, 5, 4, 7, 5, 2, 5, 4, 9, 6, 5, 3, 3, 0, 4, 10, 6, 7, 2, 9, 6,  , 8, 6, 8, 2, 8, 7, 8, 10, 5, 0, 1, 7, 6, 6, 7, 9, 357
Ab minor blues (7b), 3, 2, 3, 3, 2, 5, 3, 2, 3, 2, 3, 3, 2, 5, 3, 2, 3, 5, 4, 4, 8, 5, 7, 4, 3, 2, 3, 3, 2, 5, 3, 2, 3, 2, 6, 4, 3, 2, 2, 0, 2, 7, 4, 5, 1, 6, 3,  , 5, 5, 5, 1, 5, 5, 5, 6, 3, 0, 1, 5, 4, 4, 4, 5, 222
A# minor blues (7#), 7, 5, 7, 5, 6, 5, 6, 4, 7, 5, 7, 5, 6, 5, 6, 4, 4, 6, 4, 8, 9, 7, 12, 8, 7, 5, 7, 5, 6, 5, 6, 4, 7, 6, 8, 7, 7, 4, 4, 1, 4, 12, 6, 8, 3, 8, 8,  , 6, 4, 8, 2, 8, 6, 9, 12, 7, 0, 2, 6, 6, 8, 9, 10, 389
Cb dorian (7b), 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 2, 3, 2, 5, 6, 4, 9, 5, 4, 3, 4, 3, 4, 3, 4, 4, 5, 4, 5, 5, 5, 3, 3, 1, 2, 9, 4, 6, 2, 5, 5,  , 3, 3, 5, 1, 5, 4, 6, 8, 5, 0, 2, 4, 4, 6, 6, 6, 254
C# dorian (7#), 6, 5, 6, 5, 5, 6, 6, 4, 6, 5, 6, 5, 5, 6, 6, 3, 5, 7, 5, 8, 10, 8, 11, 8, 6, 5, 6, 5, 5, 6, 6, 3, 6, 5, 9, 6, 6, 3, 3, 0, 4, 11, 7, 7, 3, 8, 7,  , 7, 5, 9, 2, 9, 7, 8, 11, 6, 0, 2, 7, 7, 7, 8, 10, 379
Cb phrygian (7b), 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 5, 7, 5, 8, 5, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 6, 4, 4, 2, 2, 0, 2, 8, 5, 5, 2, 5, 4,  , 4, 4, 6, 1, 6, 5, 5, 7, 4, 0, 2, 5, 5, 5, 5, 6, 244
C# phrygian (7#), 8, 6, 8, 3, 4, 3, 4, 2, 8, 6, 8, 3, 4, 3, 4, 4, 4, 4, 2, 6, 7, 5, 13, 6, 8, 6, 8, 3, 4, 3, 4, 4, 8, 7, 6, 8, 8, 5, 4, 2, 5, 13, 7, 8, 1, 6, 9,  , 4, 4, 6, 2, 6, 6, 10, 10, 5, 1, 3, 7, 7, 6, 10, 11, 360
Cb lydian (7b), 5, 4, 5, 2, 3, 2, 3, 2, 5, 4, 5, 2, 3, 2, 3, 4, 2, 2, 1, 4, 5, 3, 10, 4, 5, 4, 5, 2, 3, 2, 3, 4, 6, 5, 4, 6, 6, 4, 3, 2, 3, 10, 5, 6, 1, 4, 6,  , 2, 3, 4, 1, 4, 4, 7, 7, 4, 1, 3, 5, 5, 5, 7, 7, 253
C# lydian (7#), 7, 6, 7, 5, 7, 5, 7, 5, 7, 6, 7, 5, 7, 5, 7, 5, 4, 6, 4, 8, 11, 7, 13, 9, 7, 6, 7, 5, 7, 5, 7, 5, 8, 7, 8, 7, 10, 4, 4, 1, 4, 13, 7, 8, 4, 8, 9,  , 6, 4, 8, 2, 9, 6, 9, 13, 8, 0, 2, 6, 8, 9, 11, 11, 423
Cb mixolydian (7b), 4, 3, 4, 3, 3, 5, 3, 2, 4, 3, 4, 3, 3, 5, 3, 2, 5, 7, 5, 6, 9, 9, 8, 5, 4, 3, 4, 3, 3, 5, 3, 2, 4, 2, 7, 4, 3, 2, 2, 0, 3, 8, 5, 6, 1, 6, 4,  , 6, 7, 6, 1, 6, 6, 6, 7, 4, 0, 1, 6, 5, 4, 4, 7, 268
C# mixolydian (7#), 6, 3, 5, 5, 4, 4, 6, 4, 6, 3, 5, 5, 4, 4, 6, 4, 5, 5, 2, 7, 8, 6, 9, 5, 6, 3, 5, 5, 4, 4, 6, 4, 6, 5, 5, 4, 7, 1, 1, 1, 3, 9, 4, 5, 3, 4, 5,  , 4, 3, 7, 1, 5, 4, 6, 9, 5, 0, 3, 5, 4, 8, 6, 5, 296
Cb aeolian (7b), 4, 2, 5, 0, 2, 5, 3, 0, 4, 2, 5, 0, 2, 5, 3, 2, 8, 9, 5, 7, 11, 9, 6, 4, 4, 2, 5, 0, 2, 5, 3, 2, 6, 2, 6, 8, 4, 3, 3, 1, 4, 6, 4, 7, 0, 6, 4,  , 8, 7, 10, 2, 6, 7, 6, 6, 2, 0, 1, 7, 4, 4, 8, 5, 273
C# aeolian (7#), 5, 3, 4, 5, 3, 5, 6, 4, 5, 3, 4, 5, 3, 5, 6, 3, 6, 6, 3, 7, 9, 7, 8, 5, 5, 3, 4, 5, 3, 5, 6, 3, 5, 4, 6, 3, 6, 0, 0, 0, 3, 8, 5, 4, 3, 4, 4,  , 5, 4, 8, 1, 6, 5, 5, 8, 4, 0, 3, 6, 5, 7, 5, 5, 286
Cb locrian (7b), 6, 7, 6, 3, 5, 1, 5, 3, 6, 7, 6, 3, 5, 1, 5, 5, 2, 2, 2, 4, 7, 3, 12, 5, 6, 7, 6, 3, 5, 1, 5, 5, 7, 6, 4, 6, 9, 5, 4, 2, 3, 12, 8, 9, 2, 4, 8,  , 2, 5, 4, 0, 5, 4, 8, 9, 6, 1, 4, 8, 9, 5, 10, 10, 328
C# locrian (7#), 8, 7, 8, 5, 7, 6, 7, 5, 8, 7, 8, 5, 7, 6, 7, 5, 5, 7, 5, 8, 12, 8, 14, 9, 8, 7, 8, 5, 7, 6, 7, 5, 9, 8, 9, 8, 11, 5, 4, 2, 5, 14, 9, 9, 4, 8, 10,  , 7, 6, 9, 2, 10, 7, 10, 13, 8, 1, 4, 9, 10, 9, 12, 12, 471
