 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
Db dorian (5b), 0, 2, 2, 3, 1, 3, 5, 2, 3, 1, 4, 3, 2, 1, 4, 1, 6, 4, 4, 5, 4, 3, 4, 5, 1, 1, 4, 2, 1, 2, 2, 1, 6, 2, 3, 1, 1, 0, 99
B dorian (5#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 4, 3, 4, 2, 4, 6, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 66
Db phrygian (5b), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 2, 1, 4, 4, 4, 5, 3, 2, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 59
B phrygian (5#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 4, 3, 4, 2, 4, 6, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 66
Db lydian (5b), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 2, 1, 4, 4, 4, 5, 3, 2, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 59
B lydian (5#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Db mixolydian (5b), 0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 3, 1, 1, 1, 3, 1, 2, 2, 3, 3, 5, 6, 4, 3, 1, 1, 3, 1, 0, 0, 2, 1, 7, 1, 2, 1, 1, 0, 68
B mixolydian (5#), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
Db aeolian (5b), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
B aeolian (5#), 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 5, 1, 1, 1, 5, 1, 5, 2, 4, 5, 3, 0, 4, 4, 2, 2, 5, 1, 1, 2, 2, 2, 6, 1, 3, 1, 2, 1, 89
Db locrian (5b), 0, 1, 1, 2, 1, 1, 4, 1, 0, 1, 1, 2, 1, 0, 1, 0, 8, 4, 2, 1, 3, 3, 2, 4, 1, 0, 1, 1, 2, 3, 0, 1, 2, 2, 2, 0, 1, 0, 60
B locrian (5#), 1, 5, 5, 7, 3, 3, 5, 4, 2, 3, 6, 5, 2, 2, 4, 2, 10, 4, 3, 3, 3, 2, 4, 4, 1, 2, 5, 4, 2, 4, 2, 2, 4, 4, 4, 1, 1, 2, 130
Gb major (6b), 1, 4, 4, 6, 3, 1, 3, 5, 3, 2, 4, 6, 3, 3, 2, 3, 7, 6, 1, 4, 6, 4, 7, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 2, 7, 2, 141
F# major (6#), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
Eb minor (6b), 0, 1, 1, 2, 2, 2, 5, 1, 1, 1, 4, 2, 0, 1, 3, 1, 6, 2, 1, 3, 0, 2, 3, 2, 0, 1, 4, 1, 1, 2, 1, 1, 5, 0, 2, 0, 0, 1, 65
D# minor (6#), 0, 2, 2, 3, 2, 3, 6, 2, 1, 2, 3, 3, 1, 1, 2, 1, 7, 3, 2, 2, 1, 3, 2, 3, 0, 1, 3, 2, 1, 3, 1, 1, 4, 1, 3, 0, 0, 1, 78
Eb minor mel (6b), 0, 2, 2, 3, 1, 3, 5, 2, 3, 1, 4, 3, 2, 1, 4, 1, 4, 4, 5, 4, 6, 7, 4, 4, 1, 1, 4, 2, 1, 2, 2, 1, 7, 2, 3, 1, 1, 0, 103
D# minor mel (6#), 0, 2, 2, 3, 1, 3, 5, 2, 3, 1, 4, 3, 2, 1, 4, 1, 6, 4, 4, 5, 4, 3, 4, 5, 1, 1, 4, 2, 1, 2, 2, 1, 6, 2, 3, 1, 1, 0, 99
Gb major blues (6b), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 4, 3, 4, 2, 4, 6, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 66
F# major blues (6#), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 2, 1, 4, 4, 4, 5, 3, 2, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 59
Eb minor blues (6b), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 4, 3, 4, 2, 4, 6, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 66
D# minor blues (6#), 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 4, 0, 0, 0, 4, 0, 2, 1, 4, 4, 4, 5, 3, 2, 1, 1, 4, 0, 0, 1, 1, 1, 6, 0, 2, 0, 1, 0, 59
Gb dorian (6b), 0, 0, 0, 1, 1, 1, 4, 0, 2, 0, 4, 1, 0, 0, 4, 0, 3, 2, 3, 3, 3, 5, 2, 2, 0, 0, 4, 0, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 53
F# dorian (6#), 0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 3, 1, 1, 1, 3, 1, 2, 2, 3, 3, 5, 6, 4, 3, 1, 1, 3, 1, 0, 0, 2, 1, 7, 1, 2, 1, 1, 0, 68
Gb phrygian (6b), 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 0, 3, 0, 2, 1, 4, 4, 4, 5, 2, 3, 1, 1, 3, 0, 0, 1, 1, 1, 5, 0, 2, 0, 1, 0, 55
F# phrygian (6#), 0, 1, 1, 2, 1, 2, 5, 1, 2, 1, 3, 2, 1, 0, 3, 0, 6, 3, 4, 2, 4, 2, 1, 3, 0, 0, 3, 1, 1, 2, 0, 0, 4, 1, 2, 0, 0, 0, 64
Gb lydian (6b), 0, 4, 4, 5, 2, 3, 2, 5, 4, 2, 4, 5, 2, 5, 3, 3, 11, 8, 4, 8, 8, 8, 10, 3, 3, 3, 3, 3, 2, 7, 6, 9, 5, 6, 6, 1, 7, 2, 176
F# lydian (6#), 0, 3, 3, 4, 1, 2, 1, 4, 3, 1, 3, 4, 2, 3, 2, 2, 7, 6, 3, 6, 6, 5, 7, 2, 2, 2, 2, 2, 1, 4, 4, 6, 4, 4, 4, 1, 6, 1, 123
Gb mixolydian (6b), 1, 6, 6, 7, 3, 3, 4, 5, 4, 4, 6, 5, 2, 5, 5, 3, 13, 8, 4, 6, 10, 7, 10, 5, 4, 4, 5, 5, 3, 9, 6, 8, 3, 8, 8, 1, 8, 3, 207
F# mixolydian (6#), 1, 5, 5, 6, 2, 2, 3, 4, 3, 3, 5, 4, 2, 3, 4, 2, 9, 6, 3, 4, 8, 4, 7, 4, 3, 3, 4, 4, 2, 6, 4, 5, 2, 6, 6, 1, 7, 2, 154
Gb aeolian (6b), 1, 5, 5, 6, 3, 2, 3, 6, 5, 3, 5, 6, 3, 6, 4, 4, 12, 9, 3, 7, 9, 8, 11, 4, 4, 4, 4, 4, 3, 8, 7, 8, 4, 7, 7, 2, 8, 3, 203
F# aeolian (6#), 1, 4, 4, 5, 2, 1, 2, 5, 4, 2, 4, 5, 3, 4, 3, 3, 8, 7, 2, 5, 7, 5, 8, 3, 3, 3, 3, 3, 2, 5, 5, 5, 3, 5, 5, 2, 7, 2, 150
Gb locrian (6b), 1, 6, 6, 8, 4, 3, 5, 5, 2, 4, 6, 6, 2, 3, 3, 3, 11, 6, 2, 4, 8, 5, 8, 5, 4, 4, 5, 5, 4, 7, 4, 6, 4, 6, 6, 1, 8, 3, 183
F# locrian (6#), 1, 5, 5, 7, 3, 2, 4, 4, 2, 3, 5, 5, 2, 2, 3, 2, 8, 5, 2, 3, 7, 3, 6, 4, 3, 3, 4, 4, 3, 5, 3, 4, 3, 5, 5, 1, 7, 2, 145
Cb major (7b), 2, 7, 7, 8, 4, 3, 5, 6, 4, 5, 7, 6, 3, 6, 6, 4, 17, 9, 5, 6, 8, 7, 10, 6, 4, 4, 6, 6, 4, 10, 6, 8, 3, 9, 8, 2, 4, 4, 229
C# major (7#), 0, 4, 4, 5, 2, 3, 3, 5, 3, 2, 4, 5, 2, 4, 2, 3, 8, 6, 3, 6, 6, 6, 9, 3, 2, 3, 4, 3, 1, 5, 5, 7, 6, 4, 5, 1, 6, 2, 152
Ab minor (7b), 1, 4, 4, 5, 1, 1, 3, 3, 4, 2, 6, 3, 2, 3, 6, 1, 11, 6, 4, 6, 9, 7, 8, 5, 3, 2, 4, 3, 2, 5, 4, 5, 2, 7, 6, 1, 7, 1, 157
A# minor (7#), 0, 4, 4, 4, 2, 3, 3, 4, 3, 2, 4, 4, 2, 4, 2, 4, 3, 5, 5, 7, 11, 10, 8, 5, 3, 3, 5, 4, 2, 4, 5, 7, 9, 4, 3, 2, 7, 2, 163
Ab minor mel (7b), 1, 3, 3, 4, 1, 0, 2, 4, 5, 1, 5, 4, 3, 4, 5, 2, 10, 7, 3, 7, 8, 8, 9, 4, 3, 2, 3, 2, 2, 4, 5, 5, 3, 6, 5, 2, 7, 1, 153
A# minor mel (7#), 0, 2, 2, 2, 0, 1, 1, 2, 3, 0, 5, 2, 2, 2, 3, 2, 1, 5, 5, 8, 11, 8, 6, 6, 3, 1, 3, 2, 2, 2, 3, 5, 7, 4, 1, 2, 7, 0, 121
Cb major blues (7b), 2, 7, 7, 9, 5, 4, 7, 7, 6, 5, 8, 8, 4, 7, 7, 5, 17, 10, 6, 8, 8, 8, 11, 6, 4, 4, 7, 6, 5, 10, 7, 8, 6, 9, 8, 3, 4, 4, 257
C# major blues (7#), 0, 4, 4, 5, 2, 3, 2, 5, 4, 2, 4, 5, 2, 5, 3, 3, 11, 8, 4, 8, 8, 8, 10, 3, 3, 3, 3, 3, 2, 7, 6, 9, 5, 6, 6, 1, 7, 2, 176
Ab minor blues (7b), 0, 3, 3, 4, 1, 2, 1, 4, 3, 1, 3, 4, 2, 3, 2, 2, 7, 6, 3, 6, 6, 5, 7, 2, 2, 2, 2, 2, 1, 4, 4, 6, 4, 4, 4, 1, 6, 1, 123
A# minor blues (7#), 1, 6, 6, 7, 3, 3, 4, 5, 4, 4, 6, 5, 2, 5, 5, 3, 13, 8, 4, 6, 10, 7, 10, 5, 4, 4, 5, 5, 3, 9, 6, 8, 3, 8, 8, 1, 8, 3, 207
Cb dorian (7b), 1, 5, 5, 6, 2, 2, 3, 4, 3, 3, 5, 4, 2, 3, 4, 2, 9, 6, 3, 4, 8, 4, 7, 4, 3, 3, 4, 4, 2, 6, 4, 5, 2, 6, 6, 1, 7, 2, 154
C# dorian (7#), 1, 5, 5, 6, 3, 2, 3, 6, 5, 3, 5, 6, 3, 6, 4, 4, 12, 9, 3, 7, 9, 8, 11, 4, 4, 4, 4, 4, 3, 8, 7, 8, 4, 7, 7, 2, 8, 3, 203
Cb phrygian (7b), 1, 4, 4, 5, 2, 1, 2, 5, 4, 2, 4, 5, 3, 4, 3, 3, 8, 7, 2, 5, 7, 5, 8, 3, 3, 3, 3, 3, 2, 5, 5, 5, 3, 5, 5, 2, 7, 2, 150
C# phrygian (7#), 1, 6, 6, 8, 4, 3, 5, 5, 2, 4, 6, 6, 2, 3, 3, 3, 11, 6, 2, 4, 8, 5, 8, 5, 4, 4, 5, 5, 4, 7, 4, 6, 4, 6, 6, 1, 8, 3, 183
Cb lydian (7b), 1, 5, 5, 7, 3, 2, 4, 4, 2, 3, 5, 5, 2, 2, 3, 2, 8, 5, 2, 3, 7, 3, 6, 4, 3, 3, 4, 4, 3, 5, 3, 4, 3, 5, 5, 1, 7, 2, 145
C# lydian (7#), 2, 7, 7, 8, 4, 3, 5, 6, 4, 5, 7, 6, 3, 6, 6, 4, 17, 9, 5, 6, 8, 7, 10, 6, 4, 4, 6, 6, 4, 10, 6, 8, 3, 9, 8, 2, 4, 4, 229
Cb mixolydian (7b), 0, 4, 4, 5, 2, 3, 3, 5, 3, 2, 4, 5, 2, 4, 2, 3, 8, 6, 3, 6, 6, 6, 9, 3, 2, 3, 4, 3, 1, 5, 5, 7, 6, 4, 5, 1, 6, 2, 152
C# mixolydian (7#), 1, 4, 4, 5, 1, 1, 3, 3, 4, 2, 6, 3, 2, 3, 6, 1, 11, 6, 4, 6, 9, 7, 8, 5, 3, 2, 4, 3, 2, 5, 4, 5, 2, 7, 6, 1, 7, 1, 157
Cb aeolian (7b), 0, 4, 4, 4, 2, 3, 3, 4, 3, 2, 4, 4, 2, 4, 2, 4, 3, 5, 5, 7, 11, 10, 8, 5, 3, 3, 5, 4, 2, 4, 5, 7, 9, 4, 3, 2, 7, 2, 163
C# aeolian (7#), 1, 3, 3, 4, 1, 0, 2, 4, 5, 1, 5, 4, 3, 4, 5, 2, 10, 7, 3, 7, 8, 8, 9, 4, 3, 2, 3, 2, 2, 4, 5, 5, 3, 6, 5, 2, 7, 1, 153
Cb locrian (7b), 2, 7, 7, 9, 5, 4, 7, 6, 3, 5, 8, 7, 3, 4, 5, 4, 15, 5, 4, 5, 4, 3, 6, 6, 2, 4, 7, 6, 3, 6, 4, 4, 5, 5, 6, 2, 2, 4, 194
C# locrian (7#), 2, 7, 7, 9, 5, 4, 7, 7, 6, 5, 8, 8, 4, 7, 7, 5, 17, 10, 6, 8, 8, 8, 11, 6, 4, 4, 7, 6, 5, 10, 7, 8, 6, 9, 8, 3, 4, 4, 257
