 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, rowcost
C# major (7#), 0, 0, 2, 2, 1, 1, 4, 2, 2, 0, 2, 3, 2, 2, 1, 1, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 4, 2, 2, 0, 2, 2, 1, 1, 3, 2, 2, 0, 2, 3, 2, 2, 3, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 83
Ab minor (7b), 1, 1, 2, 4, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 2, 2, 3, 2, 3, 0, 3, 1, 3, 3, 4, 1, 1, 2, 1, 1, 1, 1, 3, 0, 1, 1, 2, 4, 2, 2, 5, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 1, 1, 86
A# minor (7#), 0, 0, 4, 2, 0, 0, 4, 2, 2, 0, 2, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 4, 4, 0, 2, 2, 2, 0, 4, 2, 0, 0, 2, 2, 2, 0, 2, 4, 2, 2, 4, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 85
Ab minor mel (7b), 1, 1, 3, 4, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 1, 2, 3, 2, 2, 0, 3, 1, 3, 3, 4, 1, 1, 2, 2, 2, 2, 0, 3, 0, 1, 1, 3, 4, 2, 2, 5, 0, 0, 0, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0, 86
A# minor mel (7#), 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 4, 4, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 51
Cb major blues (7b), 2, 2, 5, 7, 2, 2, 8, 2, 2, 1, 2, 6, 2, 2, 2, 2, 4, 2, 3, 1, 4, 3, 4, 5, 6, 2, 2, 2, 3, 3, 3, 2, 6, 2, 4, 2, 5, 7, 2, 2, 7, 2, 2, 1, 2, 6, 2, 2, 4, 2, 2, 1, 4, 2, 2, 2, 2, 1, 1, 175
C# major blues (7#), 0, 0, 3, 4, 2, 2, 6, 2, 2, 0, 2, 4, 2, 2, 1, 2, 2, 2, 2, 0, 3, 0, 3, 2, 3, 2, 2, 2, 3, 3, 3, 0, 5, 2, 2, 0, 3, 4, 2, 2, 5, 2, 2, 0, 2, 4, 2, 2, 3, 2, 2, 0, 0, 2, 2, 2, 1, 0, 0, 119
Ab minor blues (7b), 0, 0, 2, 2, 1, 1, 3, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 3, 1, 1, 0, 2, 2, 1, 1, 3, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 66
A# minor blues (7#), 1, 1, 3, 5, 2, 2, 7, 2, 2, 0, 2, 5, 2, 2, 2, 2, 3, 2, 3, 0, 3, 1, 3, 3, 4, 2, 2, 2, 2, 2, 2, 1, 5, 2, 3, 1, 3, 5, 2, 2, 6, 2, 2, 0, 2, 5, 2, 2, 4, 2, 2, 0, 1, 2, 2, 2, 0, 1, 1, 136
Cb dorian (7b), 1, 1, 2, 3, 1, 1, 4, 1, 1, 0, 1, 3, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 3, 1, 1, 4, 1, 1, 0, 1, 3, 1, 1, 3, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 83
C# dorian (7#), 1, 1, 4, 5, 2, 2, 7, 2, 2, 0, 2, 5, 2, 2, 1, 2, 3, 2, 2, 0, 3, 1, 3, 3, 4, 2, 2, 2, 3, 3, 3, 0, 5, 2, 3, 1, 4, 5, 2, 2, 6, 2, 2, 0, 2, 5, 2, 2, 3, 2, 2, 0, 1, 2, 2, 2, 1, 0, 0, 136
Cb phrygian (7b), 1, 1, 3, 3, 1, 1, 4, 1, 1, 0, 1, 3, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 3, 1, 1, 1, 2, 2, 2, 0, 3, 1, 2, 1, 3, 3, 1, 1, 4, 1, 1, 0, 1, 3, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 83
C# phrygian (7#), 1, 1, 3, 6, 0, 0, 5, 2, 2, 1, 2, 5, 2, 2, 2, 0, 1, 0, 1, 1, 4, 2, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 6, 2, 3, 1, 3, 6, 0, 0, 4, 2, 2, 1, 2, 5, 2, 2, 4, 0, 0, 1, 2, 2, 2, 2, 0, 1, 1, 126
Cb lydian (7b), 1, 1, 2, 4, 0, 0, 3, 1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 0, 1, 1, 3, 2, 3, 3, 4, 1, 1, 1, 1, 1, 1, 2, 4, 1, 2, 1, 2, 4, 0, 0, 3, 1, 1, 1, 1, 3, 1, 1, 3, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 85
C# lydian (7#), 2, 2, 4, 6, 2, 2, 8, 2, 2, 0, 2, 6, 2, 2, 2, 2, 4, 2, 3, 0, 3, 2, 3, 4, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 4, 2, 4, 6, 2, 2, 7, 2, 2, 0, 2, 6, 2, 2, 4, 2, 2, 0, 3, 2, 2, 2, 0, 1, 1, 154
Cb mixolydian (7b), 0, 0, 2, 2, 1, 1, 4, 2, 2, 0, 2, 3, 2, 2, 1, 1, 1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 4, 2, 2, 0, 2, 2, 1, 1, 3, 2, 2, 0, 2, 3, 2, 2, 3, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 83
C# mixolydian (7#), 1, 1, 2, 4, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 2, 2, 3, 2, 3, 0, 3, 1, 3, 3, 4, 1, 1, 2, 1, 1, 1, 1, 3, 0, 1, 1, 2, 4, 2, 2, 5, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 1, 1, 86
Cb aeolian (7b), 0, 0, 4, 2, 0, 0, 4, 2, 2, 0, 2, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 4, 4, 0, 2, 2, 2, 0, 4, 2, 0, 0, 2, 2, 2, 0, 2, 4, 2, 2, 4, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 85
C# aeolian (7#), 1, 1, 3, 4, 2, 2, 4, 0, 0, 0, 0, 2, 0, 0, 1, 2, 3, 2, 2, 0, 3, 1, 3, 3, 4, 1, 1, 2, 2, 2, 2, 0, 3, 0, 1, 1, 3, 4, 2, 2, 5, 0, 0, 0, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0, 86
Cb locrian (7b), 2, 2, 2, 5, 0, 0, 4, 2, 2, 1, 2, 4, 2, 2, 2, 0, 2, 0, 1, 1, 4, 3, 4, 5, 6, 0, 0, 0, 0, 0, 0, 2, 6, 2, 4, 2, 2, 5, 0, 0, 3, 2, 2, 1, 2, 4, 2, 2, 4, 0, 0, 1, 4, 0, 0, 0, 1, 1, 1, 111
C# locrian (7#), 2, 2, 5, 7, 2, 2, 8, 2, 2, 1, 2, 6, 2, 2, 2, 2, 4, 2, 3, 1, 4, 3, 4, 5, 6, 2, 2, 2, 3, 3, 3, 2, 6, 2, 4, 2, 5, 7, 2, 2, 7, 2, 2, 1, 2, 6, 2, 2, 4, 2, 2, 1, 4, 2, 2, 2, 2, 1, 1, 175
