 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
F# minor (3#), 1, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 2, 2, 2, 2, 5, 1, 4, 6, 5, 6, 4, 3, 6, 4, 4, 3, 2, 9, 7, 9, 2, 2, 4, 2, 4, 4, 3, 3, 4, 1, 2, 5, 1, 4, 3, 1, 3, 4, 4, 4, 3, 3, 3, 6, 2, 2, 4, 4, 258
C minor mel (3b), 1, 2, 3, 3, 0, 1, 2, 0, 1, 1, 1, 3, 3, 2, 3, 3, 0, 1, 2, 0, 1, 1, 1, 3, 3, 1, 1, 1, 2, 3, 2, 5, 5, 4, 5, 3, 1, 3, 3, 1, 4, 2, 4, 3, 9, 2, 1, 2, 0, 3, 1, 1, 2, 2, 1, 0, 2, 2, 3, 1, 1, 2, 3, 3, 4, 2, 2, 1, 5, 1, 4, 2, 4, 160
F# minor mel (3#), 1, 6, 1, 4, 1, 2, 3, 1, 6, 3, 3, 4, 3, 6, 1, 4, 1, 2, 3, 1, 6, 3, 3, 4, 3, 3, 4, 3, 3, 2, 2, 4, 6, 6, 9, 3, 2, 3, 3, 4, 2, 2, 4, 8, 11, 4, 1, 2, 1, 3, 4, 2, 2, 3, 3, 1, 7, 3, 7, 3, 1, 1, 2, 2, 5, 1, 2, 3, 4, 4, 3, 3, 4, 240
Eb major blues (3b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
A major blues (3#), 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 2, 4, 2, 3, 4, 1, 4, 6, 4, 5, 3, 1, 4, 5, 3, 3, 3, 6, 6, 9, 5, 1, 2, 0, 2, 2, 1, 1, 3, 2, 0, 6, 4, 4, 3, 1, 1, 3, 4, 7, 3, 3, 1, 2, 4, 4, 3, 6, 221
C minor blues (3b), 1, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 3, 4, 3, 3, 5, 1, 5, 7, 5, 4, 3, 2, 5, 6, 4, 2, 3, 7, 5, 10, 4, 2, 3, 1, 3, 3, 2, 1, 4, 2, 1, 7, 3, 3, 4, 1, 2, 3, 5, 6, 4, 3, 2, 3, 4, 3, 4, 5, 252
F# minor blues (3#), 1, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 2, 6, 6, 5, 6, 3, 2, 4, 5, 3, 4, 3, 5, 4, 10, 3, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 5, 3, 4, 3, 1, 3, 3, 5, 5, 4, 2, 2, 6, 2, 5, 3, 5, 236
Eb dorian (3b), 1, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 3, 2, 2, 6, 2, 6, 6, 5, 5, 3, 2, 6, 5, 3, 5, 3, 8, 5, 10, 4, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 7, 3, 4, 4, 1, 3, 4, 5, 6, 4, 3, 2, 5, 3, 5, 3, 5, 258
A dorian (3#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Eb phrygian (3b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
A phrygian (3#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Eb lydian (3b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
A lydian (3#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Eb mixolydian (3b), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
A mixolydian (3#), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
Eb aeolian (3b), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
A aeolian (3#), 0, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 3, 0, 1, 3, 3, 6, 3, 0, 3, 1, 2, 4, 3, 7, 4, 8, 3, 2, 1, 0, 2, 2, 0, 1, 4, 1, 0, 6, 3, 4, 2, 0, 1, 2, 1, 6, 1, 1, 1, 1, 2, 5, 1, 5, 152
Eb locrian (3b), 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 2, 4, 2, 3, 4, 1, 4, 6, 4, 5, 3, 1, 4, 5, 3, 3, 3, 6, 6, 9, 5, 1, 2, 0, 2, 2, 1, 1, 3, 2, 0, 6, 4, 4, 3, 1, 1, 3, 4, 7, 3, 3, 1, 2, 4, 4, 3, 6, 221
A locrian (3#), 1, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 3, 4, 3, 3, 5, 1, 5, 7, 5, 4, 3, 2, 5, 6, 4, 2, 3, 7, 5, 10, 4, 2, 3, 1, 3, 3, 2, 1, 4, 2, 1, 7, 3, 3, 4, 1, 2, 3, 5, 6, 4, 3, 2, 3, 4, 3, 4, 5, 252
Ab major (4b), 1, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 2, 6, 6, 5, 6, 3, 2, 4, 5, 3, 4, 3, 5, 4, 10, 3, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 5, 3, 4, 3, 1, 3, 3, 5, 5, 4, 2, 2, 6, 2, 5, 3, 5, 236
E major (4#), 1, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 3, 2, 2, 6, 2, 6, 6, 5, 5, 3, 2, 6, 5, 3, 5, 3, 8, 5, 10, 4, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 7, 3, 4, 4, 1, 3, 4, 5, 6, 4, 3, 2, 5, 3, 5, 3, 5, 258
F minor (4b), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
C# minor (4#), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
F minor mel (4b), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
C# minor mel (4#), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
Ab major blues (4b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
E major blues (4#), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
F minor blues (4b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
C# minor blues (4#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
Ab dorian (4b), 0, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 3, 0, 1, 3, 3, 6, 3, 0, 3, 1, 2, 4, 3, 7, 4, 8, 3, 2, 1, 0, 2, 2, 0, 1, 4, 1, 0, 6, 3, 4, 2, 0, 1, 2, 1, 6, 1, 1, 1, 1, 2, 5, 1, 5, 152
E dorian (4#), 1, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 4, 2, 5, 1, 2, 5, 1, 7, 2, 2, 6, 5, 2, 2, 2, 2, 5, 1, 4, 6, 5, 6, 4, 3, 6, 4, 4, 3, 2, 9, 7, 9, 2, 2, 4, 2, 4, 4, 3, 3, 4, 1, 2, 5, 1, 4, 3, 1, 3, 4, 4, 4, 3, 3, 3, 6, 2, 2, 4, 4, 258
Ab phrygian (4b), 1, 2, 3, 3, 0, 1, 2, 0, 1, 1, 1, 3, 3, 2, 3, 3, 0, 1, 2, 0, 1, 1, 1, 3, 3, 1, 1, 1, 2, 3, 2, 5, 5, 4, 5, 3, 1, 3, 3, 1, 4, 2, 4, 3, 9, 2, 1, 2, 0, 3, 1, 1, 2, 2, 1, 0, 2, 2, 3, 1, 1, 2, 3, 3, 4, 2, 2, 1, 5, 1, 4, 2, 4, 160
E phrygian (4#), 1, 6, 1, 4, 1, 2, 3, 1, 6, 3, 3, 4, 3, 6, 1, 4, 1, 2, 3, 1, 6, 3, 3, 4, 3, 3, 4, 3, 3, 2, 2, 4, 6, 6, 9, 3, 2, 3, 3, 4, 2, 2, 4, 8, 11, 4, 1, 2, 1, 3, 4, 2, 2, 3, 3, 1, 7, 3, 7, 3, 1, 1, 2, 2, 5, 1, 2, 3, 4, 4, 3, 3, 4, 240
Ab lydian (4b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
E lydian (4#), 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 2, 4, 2, 3, 4, 1, 4, 6, 4, 5, 3, 1, 4, 5, 3, 3, 3, 6, 6, 9, 5, 1, 2, 0, 2, 2, 1, 1, 3, 2, 0, 6, 4, 4, 3, 1, 1, 3, 4, 7, 3, 3, 1, 2, 4, 4, 3, 6, 221
Ab mixolydian (4b), 1, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 3, 4, 3, 3, 5, 1, 5, 7, 5, 4, 3, 2, 5, 6, 4, 2, 3, 7, 5, 10, 4, 2, 3, 1, 3, 3, 2, 1, 4, 2, 1, 7, 3, 3, 4, 1, 2, 3, 5, 6, 4, 3, 2, 3, 4, 3, 4, 5, 252
E mixolydian (4#), 1, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 2, 6, 6, 5, 6, 3, 2, 4, 5, 3, 4, 3, 5, 4, 10, 3, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 5, 3, 4, 3, 1, 3, 3, 5, 5, 4, 2, 2, 6, 2, 5, 3, 5, 236
Ab aeolian (4b), 1, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 3, 2, 2, 6, 2, 6, 6, 5, 5, 3, 2, 6, 5, 3, 5, 3, 8, 5, 10, 4, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 7, 3, 4, 4, 1, 3, 4, 5, 6, 4, 3, 2, 5, 3, 5, 3, 5, 258
E aeolian (4#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Ab locrian (4b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
E locrian (4#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Db major (5b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
B major (5#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Bb minor (5b), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
G# minor (5#), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
Bb minor mel (5b), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
G# minor mel (5#), 0, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 2, 5, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 3, 0, 1, 3, 3, 6, 3, 0, 3, 1, 2, 4, 3, 7, 4, 8, 3, 2, 1, 0, 2, 2, 0, 1, 4, 1, 0, 6, 3, 4, 2, 0, 1, 2, 1, 6, 1, 1, 1, 1, 2, 5, 1, 5, 152
Db major blues (5b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
B major blues (5#), 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 3, 4, 6, 2, 1, 4, 0, 5, 2, 2, 2, 1, 2, 4, 2, 3, 4, 1, 4, 6, 4, 5, 3, 1, 4, 5, 3, 3, 3, 6, 6, 9, 5, 1, 2, 0, 2, 2, 1, 1, 3, 2, 0, 6, 4, 4, 3, 1, 1, 3, 4, 7, 3, 3, 1, 2, 4, 4, 3, 6, 221
Bb minor blues (5b), 1, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 2, 3, 7, 3, 2, 5, 1, 6, 2, 2, 3, 2, 3, 4, 3, 3, 5, 1, 5, 7, 5, 4, 3, 2, 5, 6, 4, 2, 3, 7, 5, 10, 4, 2, 3, 1, 3, 3, 2, 1, 4, 2, 1, 7, 3, 3, 4, 1, 2, 3, 5, 6, 4, 3, 2, 3, 4, 3, 4, 5, 252
G# minor blues (5#), 1, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 4, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 2, 6, 6, 5, 6, 3, 2, 4, 5, 3, 4, 3, 5, 4, 10, 3, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 5, 3, 4, 3, 1, 3, 3, 5, 5, 4, 2, 2, 6, 2, 5, 3, 5, 236
Db dorian (5b), 1, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 4, 6, 2, 2, 5, 1, 6, 1, 1, 4, 3, 2, 3, 2, 2, 6, 2, 6, 6, 5, 5, 3, 2, 6, 5, 3, 5, 3, 8, 5, 10, 4, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 7, 3, 4, 4, 1, 3, 4, 5, 6, 4, 3, 2, 5, 3, 5, 3, 5, 258
B dorian (5#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Db phrygian (5b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
B phrygian (5#), 1, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 5, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 5, 1, 5, 6, 4, 5, 3, 2, 4, 5, 3, 2, 3, 5, 3, 9, 2, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 3, 5, 4, 4, 2, 2, 5, 2, 4, 3, 4, 216
Db lydian (5b), 0, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 2, 5, 2, 0, 2, 3, 2, 3, 2, 3, 3, 7, 2, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 2, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 5, 1, 4, 126
B lydian (5#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Db mixolydian (5b), 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 1, 4, 4, 3, 4, 2, 0, 2, 2, 1, 4, 1, 3, 2, 8, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 1, 2, 2, 3, 1, 1, 0, 4, 0, 4, 1, 3, 101
B mixolydian (5#), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
