 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
D dorian (2#), 3, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 5, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 3, 3, 7, 4, 6, 3, 2, 1, 7, 6, 5, 4, 0, 2, 4, 6, 5, 5, 3, 5,  , 5, 7, 5, 1, 3, 3, 4, 5, 3, 1, 6, 3, 5, 4, 5, 1, 2, 3, 4, 5, 5, 0, 4, 1, 9, 4, 2, 4, 2, 2, 4, 5, 4, 9, 6, 4, 4, 2, 5, 2, 2, 2, 4, 5, 7, 0, 2, 3, 4, 4, 5, 5, 5, 348
Bb phrygian (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D phrygian (2#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
Bb lydian (2b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
D lydian (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Bb mixolydian (2b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
D mixolydian (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Bb aeolian (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D aeolian (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Bb locrian (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D locrian (2#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb major (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A major (3#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
C minor (3b), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
F# minor (3#), 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 1, 4, 3, 3, 6, 3, 2, 2, 5, 2, 4, 4, 1, 2, 3, 7, 2, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 4, 2, 3, 5, 5, 6, 4, 1, 3, 1, 6, 4, 4, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 4, 302
C minor mel (3b), 3, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 5, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 3, 3, 7, 4, 6, 3, 2, 1, 7, 6, 5, 4, 0, 2, 4, 6, 5, 5, 3, 5,  , 5, 7, 5, 1, 3, 3, 4, 5, 3, 1, 6, 3, 5, 4, 5, 1, 2, 3, 4, 5, 5, 0, 4, 1, 9, 4, 2, 4, 2, 2, 4, 5, 4, 9, 6, 4, 4, 2, 5, 2, 2, 2, 4, 5, 7, 0, 2, 3, 4, 4, 5, 5, 5, 348
F# minor mel (3#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb major blues (3b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
A major blues (3#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
C minor blues (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F# minor blues (3#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
Eb dorian (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A dorian (3#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb phrygian (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A phrygian (3#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb lydian (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A lydian (3#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb mixolydian (3b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
A mixolydian (3#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
Eb aeolian (3b), 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 1, 2, 2, 3, 1, 4, 3, 3, 6, 3, 2, 2, 5, 2, 4, 4, 1, 2, 3, 7, 2, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 4, 2, 3, 5, 5, 6, 4, 1, 3, 1, 6, 4, 4, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 4, 302
A aeolian (3#), 3, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 5, 3, 3, 7, 1, 1, 3, 2, 0, 3, 3, 3, 3, 3, 7, 4, 6, 3, 2, 1, 7, 6, 5, 4, 0, 2, 4, 6, 5, 5, 3, 5,  , 5, 7, 5, 1, 3, 3, 4, 5, 3, 1, 6, 3, 5, 4, 5, 1, 2, 3, 4, 5, 5, 0, 4, 1, 9, 4, 2, 4, 2, 2, 4, 5, 4, 9, 6, 4, 4, 2, 5, 2, 2, 2, 4, 5, 7, 0, 2, 3, 4, 4, 5, 5, 5, 348
Eb locrian (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A locrian (3#), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
Ab major (4b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
E major (4#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F minor (4b), 3, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 4, 2, 3, 6, 1, 1, 3, 2, 1, 2, 3, 2, 2, 3, 4, 4, 7, 4, 3, 1, 6, 3, 5, 4, 0, 2, 4, 8, 3, 7, 3, 4,  , 4, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 5, 1, 2, 4, 4, 7, 5, 0, 4, 1, 7, 5, 3, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 6, 0, 1, 4, 5, 4, 5, 4, 5, 332
C# minor (4#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F minor mel (4b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
C# minor mel (4#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Ab major blues (4b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
E major blues (4#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
F minor blues (4b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
C# minor blues (4#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
Ab dorian (4b), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
