 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
Gb aeolian (6b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
F# aeolian (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Gb locrian (6b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
F# locrian (6#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Cb major (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# major (7#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Ab minor (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
A# minor (7#), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
Ab minor mel (7b), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
A# minor mel (7#), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
Cb major blues (7b), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
C# major blues (7#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Ab minor blues (7b), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
A# minor blues (7#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Cb dorian (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# dorian (7#), 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 5, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 2, 1, 5, 3,  , 2, 5, 3, 3, 2, 0, 5, 6, 6, 5, 4, 2, 0, 1, 1, 4, 1, 3, 0, 124
Cb phrygian (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# phrygian (7#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Cb lydian (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# lydian (7#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Cb mixolydian (7b), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
C# mixolydian (7#), 0, 4, 1, 0, 0, 1, 3, 1, 2, 0, 5, 1, 0, 0, 1, 1, 2, 4, 1, 2, 2, 5, 2, 1,  , 0, 1, 0, 1, 2, 1, 3, 3, 1, 1, 4, 0, 1, 2, 1, 3, 2,  , 2, 5, 3, 2, 1, 0, 5, 4, 4, 6, 4, 2, 0, 2, 1, 2, 1, 3, 0, 112
Cb aeolian (7b), 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 2, 1,  , 3, 6, 1, 1, 2, 1, 6, 3, 3, 5, 3, 3, 0, 2, 0, 1, 0, 2, 0, 85
C# aeolian (7#), 0, 5, 2, 1, 1, 1, 4, 1, 1, 0, 6, 2, 0, 1, 1, 1, 3, 5, 1, 3, 2, 4, 3, 2,  , 1, 1, 1, 2, 3, 2, 4, 2, 1, 1, 5, 0, 2, 3, 2, 4, 3,  , 3, 4, 2, 4, 3, 1, 5, 5, 5, 5, 3, 3, 0, 1, 2, 5, 2, 3, 0, 143
Cb locrian (7b), 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 3, 4, 0, 2, 3, 4, 1, 0,  , 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 0, 1, 0, 4, 2,  , 2, 6, 2, 2, 3, 1, 6, 4, 4, 4, 2, 2, 0, 1, 0, 3, 0, 2, 0, 92
C# locrian (7#), 0, 3, 3, 1, 1, 1, 5, 4, 1, 0, 6, 4, 0, 1, 9, 3, 3, 5, 1, 3, 2, 4, 5, 3,  , 1, 1, 1, 2, 4, 2, 8, 3, 3, 1, 3, 0, 3, 3, 3, 6, 4,  , 3, 4, 2, 5, 3, 1, 1, 7, 6, 4, 4, 3, 0, 1, 3, 5, 3, 2, 0, 173
