 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb mixolydian (3b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
A mixolydian (3#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Eb aeolian (3b), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
A aeolian (3#), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
Eb locrian (3b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
A locrian (3#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Ab major (4b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
E major (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F minor (4b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
C# minor (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F minor mel (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
C# minor mel (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Ab major blues (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E major blues (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F minor blues (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
C# minor blues (4#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
Ab dorian (4b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
E dorian (4#), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
Ab phrygian (4b), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
E phrygian (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Ab lydian (4b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
E lydian (4#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Ab mixolydian (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E mixolydian (4#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Ab aeolian (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E aeolian (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Ab locrian (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E locrian (4#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db major (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B major (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb minor (5b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
G# minor (5#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Bb minor mel (5b), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
G# minor mel (5#), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
Db major blues (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B major blues (5#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Bb minor blues (5b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
G# minor blues (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db dorian (5b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
B dorian (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db phrygian (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B phrygian (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db lydian (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B lydian (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db mixolydian (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B mixolydian (5#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
Db aeolian (5b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
B aeolian (5#), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
Db locrian (5b), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
B locrian (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Gb major (6b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
F# major (6#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Eb minor (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D# minor (6#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Eb minor mel (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D# minor mel (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Gb major blues (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F# major blues (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb minor blues (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
D# minor blues (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Gb dorian (6b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
F# dorian (6#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Gb phrygian (6b), 2, 2, 3,  , 7, 0, 1, 6, 2, 3, 0, 0, 2, 2, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 4, 1, 3, 2, 2,  , 2, 6, 2, 2, 0,  , 3, 4, 0, 1, 6, 6, 2, 6, 2, 1, 0, 0, 1, 3, 0, 1, 2, 4, 0, 3, 1, 5, 1, 1, 0, 122
F# phrygian (6#), 5, 6, 4,  , 11, 2, 4, 7, 4, 5, 1, 1, 5, 6, 4, 3, 5,  ,  ,  , 1, 5, 1, 2, 8, 2, 5, 2, 4,  , 7, 7, 4, 5, 4,  , 4, 6, 2, 2, 10, 5, 8, 7, 4, 6, 1, 1, 2, 5, 2, 2, 3, 6, 1, 2, 2, 3, 1, 3, 2, 220
Gb lydian (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F# lydian (6#), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
Gb mixolydian (6b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
F# mixolydian (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Gb aeolian (6b), 4, 5, 4,  , 8, 1, 2, 6, 4, 4, 1, 1, 4, 5, 4, 5, 4,  ,  ,  , 1, 4, 1, 2, 6, 2, 3, 3, 3,  , 3, 6, 4, 4, 1,  , 4, 5, 1, 2, 7, 6, 4, 6, 5, 3, 1, 0, 2, 4, 1, 1, 3, 5, 0, 3, 2, 4, 0, 2, 1, 177
F# aeolian (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Gb locrian (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F# locrian (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
