 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
A aeolian (3#), 1:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 6:0:1:0:2, 3:0:0:0:0, 3:0:0:0:1, 3:2:1:0:2, 2:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:0, 3:1:0:0:0, 2:0:0:0:1, 6:0:1:0:2, 3:0:0:0:0, 3:0:0:0:1, 3:2:1:0:2, 2:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:1:1, 4:1:0:0:2, 5:0:1:0:2, 3:1:1:0:2, 3:0:0:0:1, 4:1:0:0:0, 4:1:0:0:0, 3:1:0:0:0, 4:1:0:0:2, 5:0:0:0:1, 5:0:1:0:2, 2:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 5:0:1:0:2, 4:1:1:0:1, 4:1:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 2:0:0:0:0, 2:0:0:0:1, 3:1:0:0:2, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 5:1:0:0:0, 3:0:0:0:1, 2:0:0:0:0, 4:1:0:0:1, 5:1:0:0:2, 5:1:0:0:2, 4:1:0:0:2, 1:1:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 2:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 4:0:1:0:2, 1:0:0:0:0,  , 6:1:0:0:0, 5:1:0:0:0, 7:2:1:0:1, 4:1:0:0:1, 3:1:0:0:0, 221:33:12:1:67
Eb locrian (3b), 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 4:0:1:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:1:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 9:0:1:0:1, 4:1:1:0:1, 5:1:1:0:2, 3:0:0:0:1, 1:0:0:0:0, 81:6:7:0:15
A locrian (3#), 1:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 6:0:1:0:2, 3:0:0:0:0, 3:0:0:0:1, 3:2:1:0:2, 2:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:0, 3:1:0:0:0, 2:0:0:0:1, 6:0:1:0:2, 3:0:0:0:0, 3:0:0:0:1, 3:2:1:0:2, 2:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:1:1, 4:1:0:0:2, 5:0:1:0:2, 3:1:1:0:2, 3:0:0:0:1, 4:1:0:0:0, 4:1:0:0:0, 3:1:0:0:0, 4:1:0:0:2, 5:0:0:0:1, 5:0:1:0:2, 2:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 5:0:1:0:2, 4:1:1:0:1, 4:1:0:0:2, 1:0:0:0:0, 2:0:1:0:1, 2:0:0:0:0, 2:0:0:0:1, 3:1:0:0:2, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 5:1:0:0:0, 3:0:0:0:1, 2:0:0:0:0, 4:1:0:0:1, 5:1:0:0:2, 5:1:0:0:2, 4:1:0:0:2, 1:1:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 2:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 4:0:1:0:2, 1:0:0:0:0,  , 6:1:0:0:0, 5:1:0:0:0, 7:2:1:0:1, 4:1:0:0:1, 3:1:0:0:0, 221:33:12:1:67
Ab major (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
E major (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
F minor (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
C# minor (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
F minor mel (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
C# minor mel (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
Ab major blues (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
E major blues (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
F minor blues (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
C# minor blues (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
Ab dorian (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
E dorian (4#), 1:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 5:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 4:0:0:0:0, 6:0:1:0:1, 3:0:1:0:1, 2:0:0:0:0, 3:1:0:0:1, 5:1:0:0:1, 3:1:0:0:1, 5:0:0:1:1, 5:0:0:0:0, 4:0:1:0:1, 3:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:1:0:1, 5:1:1:0:2, 4:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 6:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0, 5:0:0:1:1, 5:0:0:0:0, 5:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:1:1, 2:0:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:0:0:0:0,  , 5:1:0:0:1, 6:1:0:0:1, 8:2:1:0:2, 5:0:0:1:1, 3:1:0:0:1, 232:17:12:7:35
Ab phrygian (4b), 0:0:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 3:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 4:0:1:0:1, 4:0:0:0:2, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0,  , 8:0:1:0:3, 5:1:1:0:2, 6:1:1:0:3, 4:0:0:0:1, 1:0:0:0:1, 108:4:7:0:36
