 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb mixolydian (3b), 2, 2, 3,  , 3, 0, 1, 2, 1, 2, 0, 0, 2, 2, 3, 5, 1,  ,  ,  , 1, 2, 0, 1, 4, 1, 2, 2, 1,  , 2, 2, 1, 1, 0,  , 1, 3, 0, 1, 4, 4, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 79
A mixolydian (3#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
Eb aeolian (3b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
A aeolian (3#), 1, 1, 2,  , 6, 1, 2, 7, 3, 2, 1, 0, 1, 1, 2, 3, 3,  ,  ,  , 0, 2, 1, 2, 5, 2, 4, 3, 1,  , 1, 7, 3, 2, 1,  , 2, 3, 0, 2, 7, 6, 3, 7, 3, 2, 0, 0, 2, 2, 1, 1, 3, 5, 0, 4, 2, 4, 1, 1, 1, 132
Eb locrian (3b), 4, 5, 3,  , 7, 1, 3, 5, 5, 3, 2, 1, 4, 5, 3, 6, 5,  ,  ,  , 1, 3, 2, 2, 6, 3, 3, 2, 3,  , 4, 5, 5, 5, 1,  , 4, 4, 1, 1, 8, 5, 5, 5, 6, 3, 1, 1, 2, 5, 2, 2, 4, 4, 0, 2, 3, 4, 1, 3, 2, 185
A locrian (3#), 5, 6, 3,  , 8, 2, 2, 6, 5, 4, 2, 1, 5, 6, 3, 5, 6,  ,  ,  , 1, 4, 2, 2, 7, 2, 4, 1, 4,  , 5, 6, 4, 6, 2,  , 4, 5, 2, 1, 9, 4, 6, 6, 5, 4, 1, 2, 2, 6, 3, 3, 4, 5, 1, 1, 3, 3, 2, 4, 3, 208
Ab major (4b), 5, 5, 4,  , 6, 2, 2, 4, 3, 5, 1, 1, 5, 5, 4, 6, 4,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 4, 3, 4, 2,  , 3, 6, 2, 2, 7, 5, 5, 4, 3, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 2, 2, 4, 2, 3, 2, 186
E major (4#), 5, 6, 4,  , 9, 2, 2, 8, 4, 5, 1, 1, 5, 6, 4, 6, 5,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 8, 4, 5, 2,  , 4, 6, 2, 2, 8, 6, 5, 8, 5, 4, 1, 1, 2, 5, 2, 2, 3, 6, 1, 3, 2, 5, 2, 3, 2, 217
F minor (4b), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
C# minor (4#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
F minor mel (4b), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
C# minor mel (4#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
Ab major blues (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E major blues (4#), 2, 2, 3,  , 3, 0, 1, 2, 1, 2, 0, 0, 2, 2, 3, 5, 1,  ,  ,  , 1, 2, 0, 1, 4, 1, 2, 2, 1,  , 2, 2, 1, 1, 0,  , 1, 3, 0, 1, 4, 4, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 79
F minor blues (4b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
C# minor blues (4#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Ab dorian (4b), 1, 1, 2,  , 6, 1, 2, 7, 3, 2, 1, 0, 1, 1, 2, 3, 3,  ,  ,  , 0, 2, 1, 2, 5, 2, 4, 3, 1,  , 1, 7, 3, 2, 1,  , 2, 3, 0, 2, 7, 6, 3, 7, 3, 2, 0, 0, 2, 2, 1, 1, 3, 5, 0, 4, 2, 4, 1, 1, 1, 132
E dorian (4#), 4, 5, 5,  , 10, 3, 4, 6, 3, 4, 1, 1, 4, 5, 5, 3, 6,  ,  ,  , 1, 4, 1, 3, 9, 2, 4, 2, 3,  , 8, 6, 3, 4, 5,  , 3, 7, 3, 2, 9, 4, 7, 6, 3, 5, 1, 2, 2, 4, 3, 3, 2, 5, 2, 3, 3, 4, 2, 4, 3, 216
Ab phrygian (4b), 3, 3, 4,  , 4, 1, 2, 1, 2, 3, 1, 1, 3, 3, 4, 6, 2,  ,  ,  , 1, 3, 1, 2, 5, 2, 3, 3, 2,  , 3, 1, 2, 2, 1,  , 2, 4, 1, 2, 5, 4, 3, 1, 2, 1, 1, 0, 2, 2, 1, 1, 2, 3, 0, 2, 1, 2, 0, 1, 1, 118
E phrygian (4#), 2, 3, 3,  , 5, 3, 6, 6, 4, 1, 3, 1, 2, 3, 3, 4, 6,  ,  ,  , 0, 1, 3, 4, 6, 4, 6, 2, 1,  , 7, 6, 5, 3, 5,  , 2, 4, 2, 2, 8, 1, 7, 6, 5, 5, 1, 2, 2, 3, 4, 3, 3, 3, 1, 3, 5, 7, 2, 4, 4, 197
Ab lydian (4b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
E lydian (4#), 4, 5, 3,  , 7, 1, 3, 5, 5, 3, 2, 1, 4, 5, 3, 6, 5,  ,  ,  , 1, 3, 2, 2, 6, 3, 3, 2, 3,  , 4, 5, 5, 5, 1,  , 4, 4, 1, 1, 8, 5, 5, 5, 6, 3, 1, 1, 2, 5, 2, 2, 4, 4, 0, 2, 3, 4, 1, 3, 2, 185
Ab mixolydian (4b), 5, 6, 3,  , 8, 2, 2, 6, 5, 4, 2, 1, 5, 6, 3, 5, 6,  ,  ,  , 1, 4, 2, 2, 7, 2, 4, 1, 4,  , 5, 6, 4, 6, 2,  , 4, 5, 2, 1, 9, 4, 6, 6, 5, 4, 1, 2, 2, 6, 3, 3, 4, 5, 1, 1, 3, 3, 2, 4, 3, 208
E mixolydian (4#), 5, 5, 4,  , 6, 2, 2, 4, 3, 5, 1, 1, 5, 5, 4, 6, 4,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 4, 3, 4, 2,  , 3, 6, 2, 2, 7, 5, 5, 4, 3, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 2, 2, 4, 2, 3, 2, 186
Ab aeolian (4b), 5, 6, 4,  , 9, 2, 2, 8, 4, 5, 1, 1, 5, 6, 4, 6, 5,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 8, 4, 5, 2,  , 4, 6, 2, 2, 8, 6, 5, 8, 5, 4, 1, 1, 2, 5, 2, 2, 3, 6, 1, 3, 2, 5, 2, 3, 2, 217
E aeolian (4#), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
Ab locrian (4b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
E locrian (4#), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
Db major (5b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
B major (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Bb minor (5b), 2, 2, 3,  , 3, 0, 1, 2, 1, 2, 0, 0, 2, 2, 3, 5, 1,  ,  ,  , 1, 2, 0, 1, 4, 1, 2, 2, 1,  , 2, 2, 1, 1, 0,  , 1, 3, 0, 1, 4, 4, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 79
G# minor (5#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
Bb minor mel (5b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
G# minor mel (5#), 1, 1, 2,  , 6, 1, 2, 7, 3, 2, 1, 0, 1, 1, 2, 3, 3,  ,  ,  , 0, 2, 1, 2, 5, 2, 4, 3, 1,  , 1, 7, 3, 2, 1,  , 2, 3, 0, 2, 7, 6, 3, 7, 3, 2, 0, 0, 2, 2, 1, 1, 3, 5, 0, 4, 2, 4, 1, 1, 1, 132
Db major blues (5b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
B major blues (5#), 4, 5, 3,  , 7, 1, 3, 5, 5, 3, 2, 1, 4, 5, 3, 6, 5,  ,  ,  , 1, 3, 2, 2, 6, 3, 3, 2, 3,  , 4, 5, 5, 5, 1,  , 4, 4, 1, 1, 8, 5, 5, 5, 6, 3, 1, 1, 2, 5, 2, 2, 4, 4, 0, 2, 3, 4, 1, 3, 2, 185
Bb minor blues (5b), 5, 6, 3,  , 8, 2, 2, 6, 5, 4, 2, 1, 5, 6, 3, 5, 6,  ,  ,  , 1, 4, 2, 2, 7, 2, 4, 1, 4,  , 5, 6, 4, 6, 2,  , 4, 5, 2, 1, 9, 4, 6, 6, 5, 4, 1, 2, 2, 6, 3, 3, 4, 5, 1, 1, 3, 3, 2, 4, 3, 208
G# minor blues (5#), 5, 5, 4,  , 6, 2, 2, 4, 3, 5, 1, 1, 5, 5, 4, 6, 4,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 4, 3, 4, 2,  , 3, 6, 2, 2, 7, 5, 5, 4, 3, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 2, 2, 4, 2, 3, 2, 186
Db dorian (5b), 5, 6, 4,  , 9, 2, 2, 8, 4, 5, 1, 1, 5, 6, 4, 6, 5,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 8, 4, 5, 2,  , 4, 6, 2, 2, 8, 6, 5, 8, 5, 4, 1, 1, 2, 5, 2, 2, 3, 6, 1, 3, 2, 5, 2, 3, 2, 217
B dorian (5#), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
Db phrygian (5b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
B phrygian (5#), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
Db lydian (5b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
B lydian (5#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Db mixolydian (5b), 2, 2, 3,  , 3, 0, 1, 2, 1, 2, 0, 0, 2, 2, 3, 5, 1,  ,  ,  , 1, 2, 0, 1, 4, 1, 2, 2, 1,  , 2, 2, 1, 1, 0,  , 1, 3, 0, 1, 4, 4, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 79
B mixolydian (5#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
Db aeolian (5b), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
B aeolian (5#), 1, 1, 2,  , 6, 1, 2, 7, 3, 2, 1, 0, 1, 1, 2, 3, 3,  ,  ,  , 0, 2, 1, 2, 5, 2, 4, 3, 1,  , 1, 7, 3, 2, 1,  , 2, 3, 0, 2, 7, 6, 3, 7, 3, 2, 0, 0, 2, 2, 1, 1, 3, 5, 0, 4, 2, 4, 1, 1, 1, 132
Db locrian (5b), 4, 5, 5,  , 10, 3, 4, 6, 3, 4, 1, 1, 4, 5, 5, 3, 6,  ,  ,  , 1, 4, 1, 3, 9, 2, 4, 2, 3,  , 8, 6, 3, 4, 5,  , 3, 7, 3, 2, 9, 4, 7, 6, 3, 5, 1, 2, 2, 4, 3, 3, 2, 5, 2, 3, 3, 4, 2, 4, 3, 216
B locrian (5#), 4, 5, 2,  , 9, 3, 6, 7, 6, 3, 3, 1, 4, 5, 2, 3, 7,  ,  ,  , 0, 3, 3, 2, 9, 4, 6, 2, 3,  , 7, 7, 6, 5, 5,  , 3, 4, 2, 2, 11, 3, 10, 7, 6, 7, 1, 2, 3, 5, 4, 3, 5, 6, 1, 2, 4, 2, 2, 4, 4, 235
Gb major (6b), 2, 3, 3,  , 5, 3, 6, 6, 4, 1, 3, 1, 2, 3, 3, 4, 6,  ,  ,  , 0, 1, 3, 4, 6, 4, 6, 2, 1,  , 7, 6, 5, 3, 5,  , 2, 4, 2, 2, 8, 1, 7, 6, 5, 5, 1, 2, 2, 3, 4, 3, 3, 3, 1, 3, 5, 7, 2, 4, 4, 197
F# major (6#), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
Eb minor (6b), 4, 5, 3,  , 7, 1, 3, 5, 5, 3, 2, 1, 4, 5, 3, 6, 5,  ,  ,  , 1, 3, 2, 2, 6, 3, 3, 2, 3,  , 4, 5, 5, 5, 1,  , 4, 4, 1, 1, 8, 5, 5, 5, 6, 3, 1, 1, 2, 5, 2, 2, 4, 4, 0, 2, 3, 4, 1, 3, 2, 185
D# minor (6#), 5, 6, 3,  , 8, 2, 2, 6, 5, 4, 2, 1, 5, 6, 3, 5, 6,  ,  ,  , 1, 4, 2, 2, 7, 2, 4, 1, 4,  , 5, 6, 4, 6, 2,  , 4, 5, 2, 1, 9, 4, 6, 6, 5, 4, 1, 2, 2, 6, 3, 3, 4, 5, 1, 1, 3, 3, 2, 4, 3, 208
Eb minor mel (6b), 5, 5, 4,  , 6, 2, 2, 4, 3, 5, 1, 1, 5, 5, 4, 6, 4,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 4, 3, 4, 2,  , 3, 6, 2, 2, 7, 5, 5, 4, 3, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 2, 2, 4, 2, 3, 2, 186
D# minor mel (6#), 5, 6, 4,  , 9, 2, 2, 8, 4, 5, 1, 1, 5, 6, 4, 6, 5,  ,  ,  , 1, 5, 1, 3, 7, 2, 5, 3, 4,  , 4, 8, 4, 5, 2,  , 4, 6, 2, 2, 8, 6, 5, 8, 5, 4, 1, 1, 2, 5, 2, 2, 3, 6, 1, 3, 2, 5, 2, 3, 2, 217
Gb major blues (6b), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
F# major blues (6#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
Eb minor blues (6b), 5, 5, 4,  , 6, 2, 1, 3, 3, 5, 1, 1, 5, 5, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 7, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 3, 6, 2, 2, 7, 4, 5, 3, 2, 3, 1, 1, 2, 4, 2, 2, 3, 5, 1, 1, 2, 2, 1, 3, 2, 171
D# minor blues (6#), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 5, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 2, 1, 4, 1, 1, 0, 109
Gb dorian (6b), 4, 4, 4,  , 5, 1, 2, 2, 3, 4, 1, 1, 4, 4, 4, 5, 3,  ,  ,  , 1, 4, 1, 3, 6, 2, 4, 3, 3,  , 3, 2, 3, 3, 1,  , 3, 5, 1, 2, 6, 5, 4, 2, 3, 2, 1, 0, 2, 3, 1, 1, 3, 4, 0, 2, 2, 3, 0, 2, 1, 148
F# dorian (6#), 2, 2, 3,  , 3, 0, 1, 2, 1, 2, 0, 0, 2, 2, 3, 5, 1,  ,  ,  , 1, 2, 0, 1, 4, 1, 2, 2, 1,  , 2, 2, 1, 1, 0,  , 1, 3, 0, 1, 4, 4, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 79
Gb phrygian (6b), 3, 3, 3,  , 4, 0, 1, 3, 2, 3, 0, 0, 3, 3, 3, 4, 2,  ,  ,  , 1, 3, 0, 2, 5, 1, 3, 2, 2,  , 2, 3, 2, 2, 0,  , 2, 4, 0, 1, 6, 5, 3, 3, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 3, 1, 4, 1, 1, 0, 111
F# phrygian (6#), 4, 4, 4,  , 9, 2, 1, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4,  ,  ,  , 1, 5, 1, 3, 6, 1, 5, 2, 4,  , 4, 3, 2, 4, 2,  , 4, 6, 2, 2, 7, 4, 4, 3, 2, 3, 1, 1, 2, 5, 2, 2, 3, 5, 1, 1, 2, 3, 1, 3, 2, 171
Gb lydian (6b), 2, 3, 2,  , 5, 2, 7, 8, 4, 0, 2, 0, 2, 3, 2, 5, 7,  ,  ,  , 0, 0, 2, 4, 7, 4, 6, 0, 0,  , 12, 8, 6, 4, 5,  , 0, 3, 2, 0, 9, 2, 9, 8, 5, 8, 0, 6, 0, 2, 4, 5, 2, 2, 4, 6, 5, 7, 7, 5, 4, 217
F# lydian (6#), 1, 2, 1,  , 3, 1, 4, 5, 2, 0, 1, 0, 1, 2, 1, 4, 4,  ,  ,  , 0, 0, 1, 3, 4, 2, 4, 0, 0,  , 7, 5, 3, 2, 3,  , 0, 2, 1, 0, 6, 1, 5, 5, 3, 5, 0, 3, 0, 1, 2, 3, 1, 1, 2, 3, 3, 6, 4, 3, 2, 128
Gb mixolydian (6b), 3, 4, 3,  , 7, 4, 8, 10, 5, 1, 3, 0, 3, 4, 3, 3, 9,  ,  ,  , 0, 1, 3, 3, 9, 5, 6, 1, 1,  , 14, 10, 7, 5, 7,  , 1, 5, 3, 1, 11, 3, 11, 10, 6, 10, 0, 7, 1, 4, 6, 6, 3, 4, 5, 7, 6, 8, 7, 6, 6, 279
F# mixolydian (6#), 2, 3, 2,  , 5, 3, 5, 7, 3, 1, 2, 0, 2, 3, 2, 2, 6,  ,  ,  , 0, 1, 2, 2, 6, 3, 4, 1, 1,  , 9, 7, 4, 3, 5,  , 1, 4, 2, 1, 8, 2, 7, 7, 4, 7, 0, 4, 1, 3, 4, 4, 2, 3, 3, 4, 4, 7, 4, 4, 4, 190
Gb aeolian (6b), 2, 3, 3,  , 6, 3, 8, 9, 5, 0, 3, 0, 2, 3, 3, 4, 8,  ,  ,  , 0, 0, 3, 4, 8, 5, 7, 1, 0,  , 13, 9, 7, 4, 6,  , 1, 4, 2, 1, 10, 2, 10, 9, 6, 9, 0, 6, 1, 3, 5, 5, 3, 3, 4, 7, 6, 8, 6, 5, 5, 250
F# aeolian (6#), 1, 2, 2,  , 4, 2, 5, 6, 3, 0, 2, 0, 1, 2, 2, 3, 5,  ,  ,  , 0, 0, 2, 3, 5, 3, 5, 1, 0,  , 8, 6, 4, 2, 4,  , 1, 3, 1, 1, 7, 1, 6, 6, 4, 6, 0, 3, 1, 2, 3, 3, 2, 2, 2, 4, 4, 7, 3, 3, 3, 161
Gb locrian (6b), 4, 5, 4,  , 8, 5, 9, 10, 6, 2, 4, 1, 4, 5, 4, 4, 10,  ,  ,  , 0, 2, 4, 4, 10, 6, 7, 2, 2,  , 12, 10, 8, 6, 8,  , 2, 6, 4, 2, 12, 3, 12, 10, 7, 8, 1, 5, 2, 5, 7, 6, 4, 5, 3, 5, 7, 8, 5, 7, 7, 309
F# locrian (6#), 3, 4, 3,  , 6, 4, 6, 7, 4, 2, 3, 1, 3, 4, 3, 3, 7,  ,  ,  , 0, 2, 3, 3, 7, 4, 5, 2, 2,  , 8, 7, 5, 4, 6,  , 2, 5, 3, 2, 9, 2, 8, 7, 5, 6, 1, 3, 2, 4, 5, 4, 3, 4, 2, 3, 5, 7, 3, 5, 5, 226
