 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
F# mixolydian (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Gb aeolian (6b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
F# aeolian (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Gb locrian (6b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
F# locrian (6#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Cb major (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# major (7#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Ab minor (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
A# minor (7#), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
Ab minor mel (7b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
A# minor mel (7#), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
Cb major blues (7b), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
C# major blues (7#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Ab minor blues (7b), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
A# minor blues (7#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Cb dorian (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# dorian (7#), 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 3, 8, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 2, 3, 2, 0, 3, 0, 0, 0, 1, 0, 4, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1, 73
Cb phrygian (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# phrygian (7#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Cb lydian (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# lydian (7#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Cb mixolydian (7b), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
C# mixolydian (7#), 0, 0, 1, 1, 2, 0, 1, 1, 3, 0, 1, 2, 0, 0, 2, 1, 1, 1, 3, 0, 3, 3, 6, 0,  , 0, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 3, 3, 1, 0, 4, 0, 0, 0, 1, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 71
Cb aeolian (7b), 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 1, 3, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 4, 1,  , 0, 5, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 3, 1, 1, 5, 0, 0, 0, 2, 0, 4, 4, 0, 1, 1, 1, 1, 0, 0, 1, 3, 2, 83
C# aeolian (7#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 2, 2, 2, 0, 4, 4, 8, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 1, 3, 1, 1, 0, 3, 2, 90
Cb locrian (7b), 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 0, 4, 3, 6, 1,  , 0, 4, 2, 0, 0, 1, 1, 1, 1, 5, 0, 0, 0, 1, 4, 1, 3, 1, 1, 5, 0, 0, 0, 1, 0, 4, 3, 0, 1, 1, 1, 2, 0, 0, 1, 4, 1, 83
C# locrian (7#), 0, 0, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 0, 3, 4, 10, 1,  , 0, 3, 1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 1, 4, 4, 3, 4, 2, 0, 2, 1, 1, 0, 0, 1, 3, 2, 3, 1, 0, 1, 4, 1, 1, 0, 4, 1, 98
