 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
Cb dorian (7b), 4, 2, 1, 0, 3, 3, 1, 0, 5, 1, 3, 0, 4, 3, 1, 0, 4, 3, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 4, 2, 3, 4, 4, 1,  , 4, 2, 1, 0, 3, 2, 3, 2, 3, 3, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 105
C# dorian (7#), 6, 4, 0, 0, 6, 2, 1, 0, 8, 3, 5, 0, 5, 4, 0, 0, 6, 4, 2, 2, 1, 3, 1, 1, 3, 4, 1, 1, 4, 4, 4, 6, 6, 6, 2,  , 6, 4, 0, 0, 6, 1, 4, 4, 4, 4, 3, 5, 0, 4, 1, 3, 2, 1, 2, 0, 159
Cb phrygian (7b), 5, 3, 0, 0, 4, 2, 1, 0, 5, 2, 3, 0, 3, 2, 0, 0, 4, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 2, 3, 4, 4, 1,  , 5, 3, 0, 0, 4, 1, 3, 2, 3, 2, 2, 3, 0, 3, 1, 2, 2, 1, 1, 0, 106
C# phrygian (7#), 5, 3, 1, 0, 5, 3, 1, 0, 9, 3, 3, 0, 6, 5, 1, 0, 7, 6, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 5, 4, 4, 7, 7, 2,  , 5, 3, 1, 0, 5, 2, 4, 5, 4, 6, 0, 4, 1, 3, 3, 3, 3, 2, 3, 1, 156
Cb lydian (7b), 4, 2, 1, 0, 3, 3, 1, 0, 6, 2, 2, 0, 4, 3, 1, 0, 5, 4, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 4, 2, 2, 5, 5, 1,  , 4, 2, 1, 0, 3, 2, 3, 3, 3, 4, 0, 2, 1, 2, 3, 2, 3, 2, 2, 1, 109
C# lydian (7#), 6, 3, 1, 0, 5, 4, 2, 0, 9, 2, 5, 0, 6, 5, 1, 0, 7, 5, 3, 2, 0, 2, 0, 0, 2, 4, 0, 0, 4, 5, 4, 6, 7, 7, 2,  , 6, 3, 1, 0, 5, 2, 4, 4, 4, 5, 2, 4, 1, 3, 3, 2, 3, 2, 3, 1, 167
Cb mixolydian (7b), 4, 3, 0, 0, 5, 1, 0, 0, 5, 2, 3, 0, 3, 3, 0, 0, 4, 3, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 3, 4, 3, 4, 3, 4, 2,  , 4, 3, 0, 0, 5, 1, 2, 2, 2, 3, 2, 4, 0, 3, 0, 2, 2, 1, 2, 0, 114
C# mixolydian (7#), 4, 4, 1, 0, 2, 3, 1, 0, 5, 3, 4, 0, 2, 2, 1, 0, 4, 3, 1, 0, 1, 3, 0, 0, 3, 3, 1, 0, 2, 3, 1, 3, 6, 4, 0,  , 4, 4, 1, 0, 2, 2, 4, 3, 4, 3, 2, 1, 1, 2, 2, 1, 3, 2, 1, 1, 113
Cb aeolian (7b), 4, 7, 0, 0, 6, 5, 0, 0, 4, 2, 2, 0, 5, 5, 0, 0, 2, 2, 2, 2, 2, 7, 3, 2, 5, 3, 2, 2, 2, 4, 4, 4, 0, 2, 2,  , 4, 7, 0, 0, 6, 5, 4, 2, 4, 2, 2, 6, 0, 4, 0, 4, 2, 5, 2, 0, 151
C# aeolian (7#), 5, 5, 0, 0, 3, 2, 1, 0, 5, 4, 4, 0, 1, 1, 0, 0, 4, 2, 0, 0, 2, 4, 1, 1, 4, 3, 2, 1, 2, 2, 1, 3, 6, 4, 0,  , 5, 5, 0, 0, 3, 1, 4, 3, 4, 2, 3, 2, 0, 3, 1, 2, 2, 1, 0, 0, 114
Cb locrian (7b), 4, 1, 1, 0, 3, 5, 3, 1, 8, 4, 1, 1, 4, 3, 1, 0, 8, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 2, 2, 8, 8, 2,  , 4, 1, 1, 0, 3, 3, 2, 3, 2, 6, 0, 2, 1, 1, 4, 1, 3, 3, 3, 1, 132
C# locrian (7#), 7, 4, 1, 0, 6, 5, 3, 1, 10, 5, 5, 1, 6, 5, 1, 0, 8, 6, 3, 2, 1, 3, 1, 1, 3, 4, 1, 1, 4, 5, 4, 6, 8, 8, 2,  , 7, 4, 1, 0, 6, 3, 4, 5, 4, 6, 3, 5, 1, 4, 4, 4, 3, 3, 3, 1, 202
